Entry	Entry name	Gene names	EC number
Q9H7Z6	KAT8_HUMAN	KAT8 MOF MYST1 PP7073	2.3.1.48
Q16566	KCC4_HUMAN	CAMK4 CAMK CAMK-GR CAMKIV	2.7.11.17
Q643R3	LPCT4_HUMAN	LPCAT4 AGPAT7 AYTL3 LPEAT2	2.3.1.23; 2.3.1.n6; 2.3.1.121; 2.3.1.67; 2.3.1.n7
Q9NUJ1	ABHDA_HUMAN	ABHD10	3.1.2.22; 3.1.1.93
O75110	ATP9A_HUMAN	ATP9A ATPIIA KIAA0611	7.6.2.1
P58397	ATS12_HUMAN	ADAMTS12 UNQ1918/PRO4389	3.4.24.-
P54760	EPHB4_HUMAN	EPHB4 HTK MYK1 TYRO11	2.7.10.1
P32189	GLPK_HUMAN	GK	2.7.1.30
O43593	HAIR_HUMAN	HR	1.14.11.65
Q96GX5	GWL_HUMAN	MASTL GW GWL THC2	2.7.11.1
P32754	HPPD_HUMAN	HPD PPD	1.13.11.27
Q96IR7	HPDL_HUMAN	HPDL GLOXD1	1.13.-.-
Q96T52	IMP2L_HUMAN	IMMP2L	3.4.21.-
O60674	JAK2_HUMAN	JAK2	2.7.10.2
Q9NQC1	JADE2_HUMAN	JADE2 KIAA0239 PHF15	2.3.2.27
A1A4Y4	IRGM_HUMAN	IRGM IFI1 IRGM1 LRG47	3.6.5.-
Q14318	FKBP8_HUMAN	FKBP8 FKBP38	5.2.1.8
P26885	FKBP2_HUMAN	FKBP2 FKBP13	5.2.1.8
Q96C23	GALM_HUMAN	GALM BLOCK25	5.1.3.3
O14976	GAK_HUMAN	GAK	2.7.11.1
Q9H227	GBA3_HUMAN	GBA3 CBG CBGL1	3.2.1.21
P51841	GUC2F_HUMAN	GUCY2F GUC2F RETGC2	4.6.1.2
Q96DB2	HDA11_HUMAN	HDAC11	3.5.1.98
O15379	HDAC3_HUMAN	HDAC3	3.5.1.98
Q9BT40	INP5K_HUMAN	INPP5K PPS SKIP	3.1.3.56; 3.1.3.86; 3.1.3.36
Q13557	KCC2D_HUMAN	CAMK2D CAMKD	2.7.11.17
Q5VT66	MARC1_HUMAN	MTARC1 MARC1 MOSC1	1.7.-.-
O95573	ACSL3_HUMAN	ACSL3 ACS3 FACL3 LACS3	6.2.1.3; 6.2.1.15
P98194	AT2C1_HUMAN	ATP2C1 KIAA1347 PMR1L HUSSY-28	7.2.2.10
Q96FL9	GLT14_HUMAN	GALNT14 UNQ2434/PRO4994	2.4.1.41
Q8N428	GLT16_HUMAN	GALNT16 GALNTL1 KIAA1130	2.4.1.41
Q9ULT8	HECD1_HUMAN	HECTD1 KIAA1131	2.3.2.26
Q8TF76	HASP_HUMAN	HASPIN GSG2	2.7.11.1
P35557	HXK4_HUMAN	GCK	2.7.1.1
O75874	IDHC_HUMAN	IDH1 PICD	1.1.1.42
Q13976	KGP1_HUMAN	PRKG1 PRKG1B PRKGR1A PRKGR1B	2.7.11.12
Q8NHM5	KDM2B_HUMAN	KDM2B CXXC2 FBL10 FBXL10 JHDM1B NDY1 PCCX2	1.14.11.27
Q92794	KAT6A_HUMAN	KAT6A MOZ MYST3 RUNXBP2 ZNF220	2.3.1.48
Q5VXI9	LIPN_HUMAN	LIPN LIPL4	3.1.1.-
Q15392	DHC24_HUMAN	DHCR24 KIAA0018	1.3.1.72
P24855	DNAS1_HUMAN	DNASE1 DNL1 DRNI	3.1.21.1
P28340	DPOD1_HUMAN	POLD1 POLD	2.7.7.7; 3.1.11.-
O00148	DX39A_HUMAN	DDX39A DDX39	3.6.4.13
Q9UF33	EPHA6_HUMAN	EPHA6 EHK2 HEK12	2.7.10.1
P49326	FMO5_HUMAN	FMO5	1.14.13.-; 1.14.13.8; 1.6.3.1
Q96A11	G3ST3_HUMAN	GAL3ST3	2.8.2.-
Q9BUM1	G6PC3_HUMAN	G6PC3 UGRP	3.1.3.9
Q49A17	GLTL6_HUMAN	GALNTL6 GALNT17	2.4.1.41
P09210	GSTA2_HUMAN	GSTA2 GST2	2.5.1.18
O60306	AQR_HUMAN	AQR KIAA0560	3.6.4.13
Q5SQI0	ATAT_HUMAN	ATAT1 C6orf134 MEC17 Nbla00487	2.3.1.108
P06681	CO2_HUMAN	C2	3.4.21.43
Q9Y6T7	DGKB_HUMAN	DGKB DAGK2 KIAA0718	2.7.1.107
Q5KSL6	DGKK_HUMAN	DGKK	2.7.1.107
Q8IZU8	DSEL_HUMAN	DSEL C18orf4 NCAG1	5.1.-.-
P51452	DUS3_HUMAN	DUSP3 VHR	3.1.3.16; 3.1.3.48
P19525	E2AK2_HUMAN	EIF2AK2 PKR PRKR	2.7.11.1; 2.7.10.2
Q9BTV6	DPH7_HUMAN	DPH7 C9orf112 WDR85	3.1.1.97
P33402	GCYA2_HUMAN	GUCY1A2 GUC1A2 GUCSA2	4.6.1.2
Q86SR1	GLT10_HUMAN	GALNT10	2.4.1.41
Q15835	GRK1_HUMAN	GRK1 RHOK	2.7.11.14
P11021	BIP_HUMAN	HSPA5 GRP78	3.6.4.10
P11274	BCR_HUMAN	BCR BCR1 D22S11	2.7.11.1
O43286	B4GT5_HUMAN	B4GALT5	2.4.1.-; 2.4.1.274
P42574	CASP3_HUMAN	CASP3 CPP32	3.4.22.56
P22681	CBL_HUMAN	CBL CBL2 RNF55	2.3.2.27
P08218	CEL2B_HUMAN	CELA2B ELA2B	3.4.21.71
Q96DG6	CMBL_HUMAN	CMBL	3.1.-.-
O95865	DDAH2_HUMAN	DDAH2 DDAH G6A NG30	3.5.3.18
P19113	DCHS_HUMAN	HDC	4.1.1.22
Q6P158	DHX57_HUMAN	DHX57	3.6.4.13
Q92506	DHB8_HUMAN	HSD17B8 FABGL HKE6 RING2 SDR30C1	1.1.1.62; 1.1.1.-; 1.1.1.239
Q8WVE0	EFMT1_HUMAN	EEF1AKMT1 N6AMT2	2.1.1.-
Q92800	EZH1_HUMAN	EZH1 KIAA0388	2.1.1.356
O95677	EYA4_HUMAN	EYA4	3.1.3.48
O00757	F16P2_HUMAN	FBP2	3.1.3.11
Q16875	F263_HUMAN	PFKFB3	2.7.1.105; 3.1.3.46
Q6ZNA5	FRRS1_HUMAN	FRRS1 SDFR2 SDR2	1.-.-.-
Q8N442	GUF1_HUMAN	GUF1	3.6.5.-
Q16836	HCDH_HUMAN	HADH HAD HAD1 HADHSC SCHAD	1.1.1.35
P06280	AGAL_HUMAN	GLA	3.2.1.22; 3.2.1.47
Q2NKX8	ERC6L_HUMAN	ERCC6L PICH	3.6.4.12
Q9HBA9	FOH1B_HUMAN	FOLH1B PSMAL GIG26	3.4.-.-
O60774	FMO6_HUMAN	FMO6P FMO6	1.14.13.8
Q4G148	GXLT1_HUMAN	GXYLT1 GLT8D3	2.4.2.42
Q96CU9	FXRD1_HUMAN	FOXRED1 FP634	1.-.-.-
Q6ZNI0	GCNT7_HUMAN	GCNT7 C20orf105	2.4.1.-
P12544	GRAA_HUMAN	GZMA CTLA3 HFSP	3.4.21.78
P08631	HCK_HUMAN	HCK	2.7.10.2
Q03013	GSTM4_HUMAN	GSTM4	2.5.1.18; 4.4.1.20
Q86Z02	HIPK1_HUMAN	HIPK1 KIAA0630 MYAK NBAK2	2.7.11.1
Q9BY41	HDAC8_HUMAN	HDAC8 HDACL1 CDA07	3.5.1.98
Q9BT22	ALG1_HUMAN	ALG1 HMAT1 HMT1 PSEC0061 UNQ861/PRO1870	2.4.1.142
Q9UKQ2	ADA28_HUMAN	ADAM28 ADAM23 MDCL	3.4.24.-
Q96LA8	ANM6_HUMAN	PRMT6 HRMT1L6	2.1.1.319
P43251	BTD_HUMAN	BTD	3.5.1.12
Q9GZN4	BSSP4_HUMAN	PRSS22 BSSP4 PRSS26 SP001LA UNQ302/PRO343	3.4.21.-
O75150	BRE1B_HUMAN	RNF40 BRE1B KIAA0661	2.3.2.27
P35520	CBS_HUMAN	CBS	4.2.1.22
Q96PB1	CASD1_HUMAN	CASD1 C7orf12 Nbla04196	2.3.1.45
Q9UPW5	CBPC1_HUMAN	AGTPBP1 CCP1 KIAA1035 NNA1	3.4.17.-
Q16790	CAH9_HUMAN	CA9 G250 MN	4.2.1.1
Q9H0W9	CK054_HUMAN	C11orf54 LP4947 PTD012	3.1.-.-
Q9Y2R4	DDX52_HUMAN	DDX52 ROK1 HUSSY-19	3.6.4.13
Q96FC9	DDX11_HUMAN	DDX11 CHL1 CHLR1 KRG2	3.6.4.12
Q8IXB1	DJC10_HUMAN	DNAJC10 ERDJ5 UNQ495/PRO1012	1.8.4.-
Q6UX07	DHR13_HUMAN	DHRS13 SDR7C5 UNQ419/PRO853	1.1.-.-
Q9NTX5	ECHD1_HUMAN	ECHDC1	4.1.1.94
P42330	AK1C3_HUMAN	AKR1C3 DDH1 HSD17B5 KIAA0119 PGFS	1.-.-.-; 1.1.1.357; 1.1.1.112; 1.1.1.188; 1.1.1.239; 1.1.1.64; 1.3.1.20
Q8IW19	APLF_HUMAN	APLF C2orf13 PALF XIP1	3.1.-.-
O14983	AT2A1_HUMAN	ATP2A1	7.2.2.10
Q9NVH0	EXD2_HUMAN	EXD2 C14orf114 EXDL2	3.1.11.1; 3.1.13.-
O75844	FACE1_HUMAN	ZMPSTE24 FACE1 STE24	3.4.24.84
Q9H790	EXO5_HUMAN	EXO5 C1orf176 DEM1	3.1.-.-
Q96C11	FGGY_HUMAN	FGGY	2.7.1.-
P07902	GALT_HUMAN	GALT	2.7.7.12
Q14435	GALT3_HUMAN	GALNT3	2.4.1.41
Q7L5L3	GDPD3_HUMAN	GDPD3 GDE7	3.1.4.-
O15217	GSTA4_HUMAN	GSTA4	2.5.1.18
P49915	GUAA_HUMAN	GMPS	6.3.5.2
P57058	HUNK_HUMAN	HUNK MAKV	2.7.11.1
O95342	ABCBB_HUMAN	ABCB11 BSEP	7.6.2.-
Q709F0	ACD11_HUMAN	ACAD11	1.3.8.-
Q9UKV5	AMFR_HUMAN	AMFR RNF45	2.3.2.27
P48448	AL3B2_HUMAN	ALDH3B2 ALDH8	1.2.1.3
Q96NN9	AIFM3_HUMAN	AIFM3 AIFL	1.-.-.-
O75106	AOC2_HUMAN	AOC2	1.4.3.21
O60678	ANM3_HUMAN	PRMT3 HRMT1L3	2.1.1.-
P29320	EPHA3_HUMAN	EPHA3 ETK ETK1 HEK TYRO4	2.7.10.1
Q9GZT9	EGLN1_HUMAN	EGLN1 C1orf12 PNAS-118 PNAS-137	1.14.11.29
Q16877	F264_HUMAN	PFKFB4	2.7.1.105; 3.1.3.46
Q05932	FOLC_HUMAN	FPGS	6.3.2.17
A6NHQ2	FBLL1_HUMAN	FBLL1	2.1.1.-
P49789	FHIT_HUMAN	FHIT	3.6.1.29
Q8IZP7	H6ST3_HUMAN	HS6ST3	2.8.2.-
Q96FZ2	HMCES_HUMAN	HMCES C3orf37 DC12 SRAPD1	3.4.-.-
Q08AH1	ACSM1_HUMAN	ACSM1 BUCS1 LAE MACS1	6.2.1.2; 6.2.1.25
Q96QP1	ALPK1_HUMAN	ALPK1 KIAA1527 LAK	2.7.11.1
P30838	AL3A1_HUMAN	ALDH3A1 ALDH3	1.2.1.5
P51828	ADCY7_HUMAN	ADCY7 KIAA0037	4.6.1.1
P51659	DHB4_HUMAN	HSD17B4 EDH17B4 SDR8C1	1.1.1.n12; 4.2.1.107; 4.2.1.119
Q9NRW4	DUS22_HUMAN	DUSP22 JSP1 LMWDSP2 MKPX	3.1.3.16; 3.1.3.48
Q05923	DUS2_HUMAN	DUSP2 PAC1	3.1.3.16; 3.1.3.48
O43781	DYRK3_HUMAN	DYRK3	2.7.12.1
Q9Y463	DYR1B_HUMAN	DYRK1B MIRK	2.7.12.1
Q9NQX3	GEPH_HUMAN	GPHN GPH KIAA1385	2.7.7.75; 2.10.1.1
Q7Z4J2	GL6D1_HUMAN	GLT6D1 GLTDC1 GT6M7	2.4.1.-
Q92947	GCDH_HUMAN	GCDH	1.3.8.6
P13807	GYS1_HUMAN	GYS1 GYS	2.4.1.11
P12081	HARS1_HUMAN	HARS1 HARS HRS	6.1.1.21
Q8IZD4	DCP1B_HUMAN	DCP1B	3.-.-.-
Q9NR30	DDX21_HUMAN	DDX21	3.6.4.13
P37059	DHB2_HUMAN	HSD17B2 EDH17B2 SDR9C2	1.1.1.62; 1.1.1.239
Q8N5C7	DTWD1_HUMAN	DTWD1 MDS009	2.5.1.25
A1L3X0	ELOV7_HUMAN	ELOVL7	2.3.1.199
O00303	EIF3F_HUMAN	EIF3F EIF3S5	3.4.19.12
Q9H6B9	EPHX3_HUMAN	EPHX3 ABHD9	3.3.2.10
P00740	FA9_HUMAN	F9	3.4.21.22
Q13451	FKBP5_HUMAN	FKBP5 AIG6 FKBP51	5.2.1.8
P23378	GCSP_HUMAN	GLDC GCSP	1.4.4.2
Q16595	FRDA_HUMAN	FXN FRDA X25	1.16.3.1
O94925	GLSK_HUMAN	GLS GLS1 KIAA0838	3.5.1.2
P46976	GLYG_HUMAN	GYG1 GYG	2.4.1.186
P28161	GSTM2_HUMAN	GSTM2 GST4	2.5.1.18
Q3MIX3	ADCK5_HUMAN	ADCK5	2.7.11.-
Q8IUX4	ABC3F_HUMAN	APOBEC3F	3.5.4.38
Q9BZ11	ADA33_HUMAN	ADAM33 C20orf153 UNQ873/PRO1891	3.4.24.-
P78536	ADA17_HUMAN	ADAM17 CSVP TACE	3.4.24.86
Q9Y4W6	AFG32_HUMAN	AFG3L2	3.4.24.-
Q9HAY6	BCDO1_HUMAN	BCO1 BCDO BCDO1 BCMO1	1.13.11.63
Q67FW5	B3GNL_HUMAN	B3GNTL1 B3GNT8	2.4.1.-
P07711	CATL1_HUMAN	CTSL CTSL1	3.4.22.15
P09871	C1S_HUMAN	C1S	3.4.21.42
Q13231	CHIT1_HUMAN	CHIT1	3.2.1.14
Q12873	CHD3_HUMAN	CHD3	3.6.4.12
P19835	CEL_HUMAN	CEL BAL	3.1.1.13; 3.1.1.3; 3.1.1.6
Q9Y315	DEOC_HUMAN	DERA CGI-26	4.1.2.4
Q13206	DDX10_HUMAN	DDX10	3.6.4.13
Q9NVP1	DDX18_HUMAN	DDX18 cPERP-D	3.6.4.13
Q5T197	DCST1_HUMAN	DCST1	2.3.2.27
Q8IX18	DHX40_HUMAN	DHX40 DDX40 ARG147	3.6.4.13
P52824	DGKQ_HUMAN	DGKQ DAGK4	2.7.1.107
P09417	DHPR_HUMAN	QDPR DHPR SDR33C1	1.5.1.34
Q92769	HDAC2_HUMAN	HDAC2	3.5.1.98
Q9H078	CLPB_HUMAN	CLPB HSP78 SKD3	3.6.1.-
Q16696	CP2AD_HUMAN	CYP2A13	1.14.14.1
P11509	CP2A6_HUMAN	CYP2A6 CYP2A3	1.14.13.-
Q96SD1	DCR1C_HUMAN	DCLRE1C ARTEMIS ASCID SCIDA SNM1C	3.1.-.-
P30046	DOPD_HUMAN	DDT	4.1.1.84
Q8WTR2	DUS19_HUMAN	DUSP19 DUSP17 LMWDSP3 SKRP1	3.1.3.16; 3.1.3.48
Q8TE96	DQX1_HUMAN	DQX1	3.6.4.12
A4GXA9	EME2_HUMAN	EME2	3.1.22.-
Q9HBU6	EKI1_HUMAN	ETNK1 EKI1	2.7.1.82
Q8IVS2	FABD_HUMAN	MCAT MT	2.3.1.39
Q13686	ALKB1_HUMAN	ALKBH1 ABH ABH1 ALKBH	1.14.11.-; 1.14.11.51; 4.2.99.18; 1.14.11.33
Q9NR22	ANM8_HUMAN	PRMT8 HRMT1L3 HRMT1L4	2.1.1.319; 2.1.1.321
P54707	AT12A_HUMAN	ATP12A ATP1AL1	7.2.2.19
Q9UKP5	ATS6_HUMAN	ADAMTS6	3.4.24.-
P59510	ATS20_HUMAN	ADAMTS20	3.4.24.-
Q6Y288	B3GLT_HUMAN	B3GLCT B3GALTL B3GTL	2.4.1.-
Q5T440	CAF17_HUMAN	IBA57 C1orf69	2.1.-.-
O75390	CISY_HUMAN	CS	2.3.3.1
Q92989	CLP1_HUMAN	CLP1 HEAB	2.7.1.78
O76075	DFFB_HUMAN	DFFB CAD DFF2 DFF40	3.-.-.-
Q92874	DNSL2_HUMAN	DNASE1L2 DHP1 DNAS1L2	3.1.21.-
P54098	DPOG1_HUMAN	POLG MDP1 POLG1 POLGA	2.7.7.7
Q9H4A9	DPEP2_HUMAN	DPEP2 UNQ284/PRO323	3.4.13.19
Q8N8Q3	ENDOV_HUMAN	ENDOV	3.1.26.-
Q9NVF9	EKI2_HUMAN	ETNK2 EKI2 HMFT1716	2.7.1.82
Q8TDN7	ACER1_HUMAN	ACER1 ASAH3	3.5.1.-; 3.5.1.23
Q13444	ADA15_HUMAN	ADAM15 MDC15	3.4.24.-
Q92685	ALG3_HUMAN	ALG3 NOT NOT56L	2.4.1.258
Q06278	AOXA_HUMAN	AOX1 AO	1.2.3.1; 1.17.3.-
Q01814	AT2B2_HUMAN	ATP2B2 PMCA2	7.2.2.10
O75061	AUXI_HUMAN	DNAJC6 KIAA0473	3.1.3.48
Q8TE58	ATS15_HUMAN	ADAMTS15	3.4.24.-
Q07973	CP24A_HUMAN	CYP24A1 CYP24	1.14.15.16
P00395	COX1_HUMAN	MT-CO1 COI COXI MTCO1	7.1.1.9
P08684	CP3A4_HUMAN	CYP3A4 CYP3A3	1.14.14.1; 1.14.14.56; 1.14.14.73; 1.14.14.55
Q08477	CP4F3_HUMAN	CYP4F3 LTB4H	1.14.14.1; 1.14.14.79; 1.14.14.94
P98187	CP4F8_HUMAN	CYP4F8	1.14.14.1
Q16698	DECR_HUMAN	DECR1 DECR SDR18C1	1.3.1.34
O75907	DGAT1_HUMAN	DGAT1 AGRP1 DGAT	2.3.1.20; 2.3.1.76
P28562	DUS1_HUMAN	DUSP1 CL100 MKP1 PTPN10 VH1	3.1.3.16; 3.1.3.48
Q9BZQ6	EDEM3_HUMAN	EDEM3 C1orf22	3.2.1.113
Q4G0W2	DUS28_HUMAN	DUSP28	3.1.3.16; 3.1.3.48
O95620	DUS4L_HUMAN	DUS4L	1.3.1.-
Q6XUX3	DUSTY_HUMAN	DSTYK KIAA0472 RIP5 RIPK5 SGK496 HDCMD38P	2.7.12.1
Q9NR20	DYRK4_HUMAN	DYRK4	2.7.12.1
Q8NBA8	DTWD2_HUMAN	DTWD2	2.5.1.25
P45954	ACDSB_HUMAN	ACADSB	1.3.8.5
Q9NRW3	ABC3C_HUMAN	APOBEC3C APOBEC1L PBI	3.5.4.38
Q8N3C0	ASCC3_HUMAN	ASCC3 HELIC1	3.6.4.12
Q9P241	AT10D_HUMAN	ATP10D ATPVD KIAA1487	7.6.2.1
O43734	CIKS_HUMAN	TRAF3IP2 C6orf2 C6orf4 C6orf5 C6orf6	2.3.2.27
Q6NXN4	D19P1_HUMAN	DPY19L2P1	2.4.1.-
Q05D32	CTSL2_HUMAN	CTDSPL2 HSPC058 HSPC129	3.1.3.-
P11926	DCOR_HUMAN	ODC1	4.1.1.17
Q14562	DHX8_HUMAN	DHX8 DDX8	3.6.4.13
Q8N8A6	DDX51_HUMAN	DDX51	3.6.4.13
Q08345	DDR1_HUMAN	DDR1 CAK EDDR1 NEP NTRK4 PTK3A RTK6 TRKE	2.7.10.1
Q96PD7	DGAT2_HUMAN	DGAT2 HMFN1045 UNQ738/PRO1433	2.3.1.20; 2.3.1.76
P52429	DGKE_HUMAN	DGKE DAGK5	2.7.1.107
Q9NX74	DUS2L_HUMAN	DUS2 DUS2L	1.3.1.91
O75417	DPOLQ_HUMAN	POLQ POLH	2.7.7.7
P12724	ECP_HUMAN	RNASE3 ECP RNS3	3.1.27.-
P25098	ARBK1_HUMAN	GRK2 ADRBK1 BARK BARK1	2.7.11.15
O43709	BUD23_HUMAN	BUD23 MERM1 WBSCR22 HUSSY-03 PP3381	2.1.1.-
P30043	BLVRB_HUMAN	BLVRB FLR	1.5.1.30; 1.3.1.24
Q9BYV7	BCDO2_HUMAN	BCO2 BCDO2	1.13.11.71
P15056	BRAF_HUMAN	BRAF BRAF1 RAFB1	2.7.11.1
Q9P2W7	B3GA1_HUMAN	B3GAT1 GLCATP	2.4.1.135
Q9GZR7	DDX24_HUMAN	DDX24	3.6.4.13
Q9UNQ2	DIM1_HUMAN	DIMT1 DIMT1L HUSSY-05	2.1.1.183
P51530	DNA2_HUMAN	DNA2 DNA2L KIAA0083	3.1.-.-; 3.6.4.12
Q6UWP2	DHR11_HUMAN	DHRS11 SDR24C1 UNQ836/PRO1774	1.1.1.270; 1.1.1.62
Q8WXQ8	CBPA5_HUMAN	CPA5	3.4.17.-
P11511	CP19A_HUMAN	CYP19A1 ARO1 CYAR CYP19	1.14.14.14
Q02318	CP27A_HUMAN	CYP27A1 CYP27	1.14.15.15
Q99895	CTRC_HUMAN	CTRC CLCR	3.4.21.2
Q9Y5B0	CTDP1_HUMAN	CTDP1 FCP1	3.1.3.16
Q9NUU7	DD19A_HUMAN	DDX19A DDX19L	3.6.4.13
Q13609	DNSL3_HUMAN	DNASE1L3 DHP2 DNAS1L3	3.1.21.-
P49917	DNLI4_HUMAN	LIG4	6.5.1.1
O75319	DUS11_HUMAN	DUSP11 PIR1	3.1.3.-
Q96G04	EF2KT_HUMAN	EEF2KMT FAM86A SB153	2.1.1.-
P06746	DPOLB_HUMAN	POLB	2.7.7.7; 4.2.99.-
P16444	DPEP1_HUMAN	DPEP1 MDP RDP	3.4.13.19; 3.5.2.6
Q14674	ESPL1_HUMAN	ESPL1 ESP1 KIAA0165	3.4.22.49
Q8NFF5	FAD1_HUMAN	FLAD1 PP591	2.7.7.2
Q9ULC5	ACSL5_HUMAN	ACSL5 ACS5 FACL5 UNQ633/PRO1250	6.2.1.3; 6.2.1.15
P04424	ARLY_HUMAN	ASL	4.3.2.1
P49662	CASP4_HUMAN	CASP4 ICH2	3.4.22.57
P35218	CAH5A_HUMAN	CA5A CA5	4.2.1.1
Q7LGC8	CHST3_HUMAN	CHST3	2.8.2.17
Q96KN2	CNDP1_HUMAN	CNDP1 CN1 CPGL2 UNQ1915/PRO4380	3.4.13.20
Q9C098	DCLK3_HUMAN	DCLK3 DCAMKL3 DCDC3C KIAA1765	2.7.11.1
Q9H6R0	DHX33_HUMAN	DHX33 DDX33	3.6.4.13
O43143	DHX15_HUMAN	DHX15 DBP1 DDX15	3.6.4.13
P49366	DHYS_HUMAN	DHPS DS	2.5.1.46
P49448	DHE4_HUMAN	GLUD2 GLUDP1	1.4.1.3
P80365	DHI2_HUMAN	HSD11B2 HSD11K SDR9C3	1.1.1.-
Q8N5I4	DHRSX_HUMAN	DHRSX CXorf11 DHRS5X SDR46C1 SDR7C6 UNQ6508/PRO21433	1.1.-.-
Q9BY84	DUS16_HUMAN	DUSP16 KIAA1700 MKP7	3.1.3.16; 3.1.3.48
Q9UL01	DSE_HUMAN	DSE SART2	5.1.3.19
Q9NZ08	ERAP1_HUMAN	ERAP1 APPILS ARTS1 KIAA0525 UNQ584/PRO1154	3.4.11.-
A6NEL3	F86C2_HUMAN	FAM86C2P	2.1.1.-
P29372	3MG_HUMAN	MPG AAG ANPG MID1	3.2.2.21
O43306	ADCY6_HUMAN	ADCY6 KIAA0422	4.6.1.1
P29466	CASP1_HUMAN	CASP1 IL1BC IL1BCE	3.4.22.36
Q8N7E2	CBLL2_HUMAN	CBLL2 ZNF645	2.3.2.27
P05156	CFAI_HUMAN	CFI IF	3.4.21.45
Q9P2E5	CHPF2_HUMAN	CHPF2 CHSY3 CSGLCAT KIAA1402 UNQ299/PRO339	2.4.1.226
Q14004	CDK13_HUMAN	CDK13 CDC2L CDC2L5 CHED KIAA1791	2.7.11.22; 2.7.11.23
Q07002	CDK18_HUMAN	CDK18 PCTAIRE3 PCTK3	2.7.11.22
Q6ZN68	D19P2_HUMAN	DPY19L2P2	2.4.1.-
Q9UHL0	DDX25_HUMAN	DDX25 GRTH	3.6.4.13
O00167	EYA2_HUMAN	EYA2 EAB1	3.1.3.48
Q16206	ENOX2_HUMAN	ENOX2 COVA1	1.-.-.-; 1.-.-.-
Q8IYD8	FANCM_HUMAN	FANCM KIAA1596	3.6.4.13
P0C5J1	F86B2_HUMAN	FAM86B2	2.1.1.-
Q9UHN6	CEIP2_HUMAN	CEMIP2 KIAA1412 TMEM2	3.2.1.35
Q96EP1	CHFR_HUMAN	CHFR RNF196	2.3.2.27
Q8IU89	CERS3_HUMAN	CERS3 LASS3	2.3.1.-; 2.3.1.24
Q8NCG5	CHST4_HUMAN	CHST4	2.8.2.-
P49336	CDK8_HUMAN	CDK8	2.7.11.22; 2.7.11.23
Q86UW9	DTX2_HUMAN	DTX2 KIAA1528 RNF58	2.3.2.27
P11712	CP2C9_HUMAN	CYP2C9 CYP2C10	1.14.14.1; 1.14.14.53; 1.14.14.51; 1.14.14.52
Q8TAV3	CP2W1_HUMAN	CYP2W1	1.14.14.-
Q9NQC7	CYLD_HUMAN	CYLD CYLD1 KIAA0849 HSPC057	3.4.19.12
Q9BUQ8	DDX23_HUMAN	DDX23	3.6.4.13
Q01459	DIAC_HUMAN	CTBS CTB	3.2.1.-
Q9UKU7	ACAD8_HUMAN	ACAD8 ARC42 IBD	1.3.8.-
Q9H6U8	ALG9_HUMAN	ALG9 DIBD1	2.4.1.259; 2.4.1.261
P05089	ARGI1_HUMAN	ARG1	3.5.3.1
P00746	CFAD_HUMAN	CFD DF PFD	3.4.21.46
Q8TCT0	CERK1_HUMAN	CERK KIAA1646	2.7.1.138
Q96H96	COQ2_HUMAN	COQ2 CL640	2.5.1.39
P21964	COMT_HUMAN	COMT	2.1.1.6
P19784	CSK22_HUMAN	CSNK2A2 CK2A2	2.7.11.1
Q5HYK3	COQ5_HUMAN	COQ5	2.1.1.201
O75881	CP7B1_HUMAN	CYP7B1	1.14.14.26; 1.14.14.29
Q9Y4B6	DCAF1_HUMAN	DCAF1 KIAA0800 RIP VPRBP	2.7.11.1
Q5H9U9	DDX6L_HUMAN	DDX60L	3.6.4.13
Q9UHI6	DDX20_HUMAN	DDX20 DP103 GEMIN3	3.6.4.13
Q9NQI0	DDX4_HUMAN	DDX4 VASA	3.6.4.13
Q13131	AAPK1_HUMAN	PRKAA1 AMPK1	2.7.11.1; 2.7.11.27; 2.7.11.31; 2.7.11.26
Q6JQN1	ACD10_HUMAN	ACAD10	1.3.99.-
P04075	ALDOA_HUMAN	ALDOA ALDA	4.1.2.13
Q9Y394	DHRS7_HUMAN	DHRS7 DHRS7A RETSDR4 SDR34C1 CGI-86 UNQ285/PRO3448	1.1.-.-
Q9BSY9	DESI2_HUMAN	DESI2 C1orf121 FAM152A PPPDE1 CGI-146 PNAS-4	3.4.19.12
O75521	ECI2_HUMAN	ECI2 DRS1 HCA88 PECI	5.3.3.8
O95147	DUS14_HUMAN	DUSP14 MKP6	3.1.3.16; 3.1.3.48
Q8NEJ0	DUS18_HUMAN	DUSP18 LMWDSP20	3.1.3.16; 3.1.3.48
O00418	EF2K_HUMAN	EEF2K	2.7.11.20
O75354	ENTP6_HUMAN	ENTPD6 CD39L2 IL6ST2	3.6.1.6
Q5NDL2	EOGT_HUMAN	EOGT AER61 C3orf64 EOGT1	2.4.1.255
Q96KS0	EGLN2_HUMAN	EGLN2 EIT6	1.14.11.-; 1.14.11.29
Q8NFZ0	FBH1_HUMAN	FBH1 FBX18 FBXO18	3.6.4.12
Q9NWM8	FKB14_HUMAN	FKBP14 FKBP22 UNQ322/PRO381	5.2.1.8
P68106	FKB1B_HUMAN	FKBP1B FKBP12.6 FKBP1L FKBP9 OTK4	5.2.1.8
P22607	FGFR3_HUMAN	FGFR3 JTK4	2.7.10.1
Q92643	GPI8_HUMAN	PIGK GPI8	3.-.-.-
Q99798	ACON_HUMAN	ACO2	4.2.1.3
Q9H222	ABCG5_HUMAN	ABCG5	7.6.2.-
