Entry	Cross-reference (InterPro)
P02748	IPR037567;IPR009030;IPR036055;IPR023415;IPR002172;IPR001862;IPR020864;IPR020863;IPR000884;IPR036383;
P02747	IPR001073;IPR008160;IPR008983;
P02746	IPR001073;IPR008160;IPR037573;IPR008983;
P02745	IPR001073;IPR008160;IPR037572;IPR008983;
P02743	IPR013320;IPR030476;IPR001759;
P02741	IPR013320;IPR030476;IPR001759;
P02730	IPR001717;IPR002977;IPR018241;IPR013769;IPR011531;IPR003020;IPR016152;
P02729	
P02728	
P02724	IPR001195;IPR018938;
P02708	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P02689	IPR012674;IPR000463;IPR031259;IPR000566;IPR031256;
P02686	IPR000548;
P02679	IPR036056;IPR014716;IPR014715;IPR002181;IPR012290;IPR020837;IPR037581;
P02675	IPR036056;IPR002181;IPR012290;IPR037580;IPR020837;
P02671	IPR036056;IPR002181;IPR012290;IPR021996;IPR020837;
P02656	IPR008403;IPR038195;
P02655	IPR008019;IPR023121;
P02654	IPR006781;
P02652	IPR006801;IPR036172;
P02649	IPR000074;
P02647	IPR000074;
P02585	IPR011992;IPR018247;IPR002048;
P02549	IPR011992;IPR014837;IPR002048;IPR036028;IPR001452;IPR018159;IPR002017;
P02545	IPR018039;IPR039008;IPR042180;IPR001322;IPR036415;
P02538	IPR018039;IPR039008;IPR042180;IPR032444;IPR003054;
P02533	IPR018039;IPR039008;IPR042180;IPR002957;
P02511	IPR002068;IPR037882;IPR001436;IPR003090;IPR008978;
P02489	IPR002068;IPR001436;IPR012274;IPR003090;IPR008978;
P02462	IPR008160;IPR001442;IPR036954;IPR016187;
P02461	IPR008160;IPR000885;IPR001007;
P02458	IPR008160;IPR000885;IPR001007;
P02452	IPR008160;IPR000885;IPR001007;
P02144	IPR000971;IPR009050;IPR012292;IPR002335;
P02100	IPR000971;IPR009050;IPR012292;IPR002337;
P02042	IPR000971;IPR009050;IPR012292;IPR002337;
P02008	IPR000971;IPR009050;IPR012292;IPR002338;IPR002340;
P01920	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
P01912	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
P01911	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
P01909	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR001003;
P01906	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR001003;
P01903	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR001003;
P01893	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P01892	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P01891	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P01889	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P01880	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR013151;
P01877	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR013151;
P01876	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01871	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01861	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01860	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01859	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01858	
P01857	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01854	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01850	IPR007110;IPR036179;IPR013783;IPR003597;
P01848	IPR036179;IPR013783;IPR015370;
P01834	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P01833	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01825	IPR007110;IPR036179;IPR013783;IPR013106;
P01824	IPR007110;IPR036179;IPR013783;IPR013106;
P01817	IPR007110;IPR036179;IPR013783;IPR013106;
P01814	IPR007110;IPR036179;IPR013783;IPR013106;
P01782	IPR007110;IPR036179;IPR013783;IPR013106;
P01780	IPR007110;IPR036179;IPR013783;IPR013106;
P01772	IPR007110;IPR036179;IPR013783;IPR013106;
P01768	IPR007110;IPR036179;IPR013783;IPR013106;
P01767	IPR007110;IPR036179;IPR013783;IPR013106;
P01766	IPR007110;IPR036179;IPR013783;IPR013106;
P01764	IPR007110;IPR036179;IPR013783;IPR013106;
P01763	IPR007110;IPR036179;IPR013783;IPR013106;
P01762	IPR007110;IPR036179;IPR013783;IPR013106;
P01743	IPR007110;IPR036179;IPR013783;IPR013106;
P01742	IPR007110;IPR036179;IPR013783;IPR013106;
P01737	IPR007110;IPR036179;IPR013783;IPR013106;
P01733	IPR007110;IPR036179;IPR013783;IPR013106;
P01732	IPR015468;IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01730	IPR000973;IPR015274;IPR007110;IPR036179;IPR013783;IPR008424;IPR003599;IPR003598;IPR013106;IPR013151;IPR021963;
P01721	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01718	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01717	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01715	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01714	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01709	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01706	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01705	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01704	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01703	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01701	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01700	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01699	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01624	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01619	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01615	IPR007110;IPR036179;IPR013783;IPR013106;
P01614	IPR007110;IPR036179;IPR013783;IPR013106;
P01611	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01602	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01601	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01599	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01597	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01594	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01593	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P01591	IPR024110;
P01589	IPR015486;IPR035976;IPR000436;
P01588	IPR009079;IPR019767;IPR001323;IPR003013;
P01584	IPR003296;IPR020877;IPR000975;IPR003502;IPR008996;
P01583	IPR003295;IPR020877;IPR000975;IPR003502;IPR008996;
P01579	IPR009079;IPR002069;
P01574	IPR009079;IPR000471;IPR015588;
P01571	IPR009079;IPR000471;
P01570	IPR009079;IPR000471;
P01569	IPR009079;IPR000471;
P01568	IPR009079;IPR000471;
P01567	IPR009079;IPR000471;
P01566	IPR009079;IPR000471;
P01563	IPR009079;IPR000471;
P01562	IPR009079;IPR000471;
P01375	IPR006053;IPR002959;IPR021184;IPR006052;IPR008983;
P01374	IPR006053;IPR002960;IPR021184;IPR006052;IPR008983;
P01358	
P01350	IPR039236;IPR001651;IPR013152;
P01344	IPR022334;IPR013576;IPR016179;IPR022350;IPR036438;IPR022353;IPR022352;
P01308	IPR004825;IPR016179;IPR036438;IPR022353;IPR022352;
P01303	IPR001955;IPR020392;
P01298	IPR015480;IPR001955;IPR020392;
P01286	IPR000532;
P01282	IPR000532;IPR015523;
P01275	IPR000532;
P01270	IPR003625;IPR001415;
P01266	IPR029058;IPR002018;IPR019819;IPR016324;IPR000716;IPR036857;IPR011641;
P01258	IPR021118;IPR021117;IPR021116;IPR018360;IPR001693;
P01242	IPR009079;IPR001400;IPR018116;
P01241	IPR009079;IPR001400;IPR018116;
P01236	IPR009079;IPR001400;IPR018116;
P01229	IPR029034;IPR006208;IPR001545;IPR018245;
P01225	IPR029034;IPR006208;IPR001545;IPR018245;
P01222	IPR029034;IPR006208;IPR001545;IPR018245;
P01215	IPR029034;IPR000476;
P01213	IPR006024;IPR000750;
P01210	IPR006024;IPR000703;
P01189	IPR013531;IPR013593;IPR013532;IPR001941;
P01185	IPR000981;IPR036387;IPR022423;
P01178	IPR000981;IPR036387;IPR022423;
P01160	IPR000663;IPR030480;IPR002407;
P01148	IPR002012;IPR019792;IPR004079;
P01138	IPR029034;IPR020408;IPR002072;IPR020425;IPR020437;IPR019846;
P01137	IPR029034;IPR001839;IPR001111;IPR016319;IPR015615;IPR003939;IPR017948;
P01135	IPR013032;IPR000742;IPR015497;
P01133	IPR011042;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR000033;IPR016317;
P01130	IPR011042;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR036055;IPR023415;IPR000033;IPR002172;
P01127	IPR029034;IPR023581;IPR000072;IPR006782;IPR015583;
P01116	IPR027417;IPR005225;IPR001806;IPR020849;
P01112	IPR027417;IPR005225;IPR001806;IPR020849;
P01111	IPR027417;IPR005225;IPR001806;IPR020849;
P01106	IPR011598;IPR036638;IPR003327;IPR002418;IPR012682;
P01100	IPR000837;IPR004827;IPR029816;
P01042	IPR000010;IPR002395;IPR027358;IPR018073;
P01040	IPR000010;IPR018073;IPR001713;
P01037	IPR000010;IPR018073;
P01036	IPR000010;IPR018073;
P01034	IPR000010;IPR018073;
P01033	IPR001134;IPR001820;IPR008993;IPR015611;IPR027465;IPR030490;
P01031	IPR009048;IPR036595;IPR011625;IPR011626;IPR000020;IPR018081;IPR001840;IPR041425;IPR037562;IPR013783;IPR001599;IPR002890;IPR041555;IPR040839;IPR001134;IPR018933;IPR008930;IPR008993;
P01024	IPR009048;IPR036595;IPR011625;IPR011626;IPR000020;IPR018081;IPR001840;IPR041425;IPR035711;IPR013783;IPR001599;IPR019742;IPR002890;IPR041555;IPR040839;IPR001134;IPR018933;IPR035815;IPR008930;IPR008993;
P01023	IPR009048;IPR036595;IPR011625;IPR041813;IPR011626;IPR013783;IPR014756;IPR001599;IPR019742;IPR002890;IPR041555;IPR040839;IPR008930;IPR010916;
P01019	IPR000227;IPR033834;IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P01011	IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P01009	IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P01008	IPR033829;IPR015555;IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P00995	IPR002350;IPR036058;IPR001239;
P00973	IPR006117;IPR006116;IPR018952;IPR038121;IPR026774;IPR002934;
P00966	IPR001518;IPR018223;IPR023434;IPR024074;IPR014729;
P00918	IPR001148;IPR036398;IPR023561;IPR018338;
P00915	IPR001148;IPR036398;IPR023561;IPR018338;IPR018442;
P00846	IPR000568;IPR023011;IPR035908;
P00813	IPR006650;IPR001365;IPR028893;IPR006330;IPR032466;
P00797	IPR001461;IPR001969;IPR012848;IPR033121;IPR021109;IPR034135;
P00751	IPR011360;IPR028341;IPR009003;IPR001314;IPR035976;IPR000436;IPR001254;IPR018114;IPR033116;IPR002035;IPR036465;
P00750	IPR013032;IPR000742;IPR000083;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR026280;IPR034811;IPR001254;IPR018114;IPR033116;
P00749	IPR013032;IPR000742;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;IPR034814;
P00748	IPR014394;IPR001881;IPR013032;IPR000742;IPR000083;IPR000562;IPR036943;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00747	IPR000001;IPR013806;IPR018056;IPR038178;IPR003609;IPR023317;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00746	IPR037561;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00742	IPR017857;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00740	IPR017857;IPR035694;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00739	IPR008292;IPR009003;IPR001314;IPR035976;IPR001254;
P00738	IPR009003;IPR001314;IPR035976;IPR000436;IPR001254;
P00736	IPR035707;IPR000859;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009003;IPR001314;IPR035914;IPR035976;IPR000436;IPR001254;IPR033116;
P00734	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
P00709	IPR001916;IPR019799;IPR000545;IPR023346;
P00568	IPR000850;IPR033690;IPR028582;IPR006267;IPR027417;
P00558	IPR001576;IPR015911;IPR015824;IPR036043;
P00540	IPR011009;IPR000719;IPR017441;IPR008271;
P00533	IPR006211;IPR006212;IPR032778;IPR009030;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016245;
P00519	IPR033221;IPR035837;IPR015015;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P00505	IPR004839;IPR000796;IPR004838;IPR015424;IPR015422;IPR015421;
P00492	IPR005904;IPR000836;IPR029057;
P00491	IPR000845;IPR035994;IPR011270;IPR011268;IPR018099;
P00488	IPR034810;IPR013783;IPR014756;IPR038765;IPR002931;IPR036985;IPR023608;IPR013808;IPR008958;IPR036238;IPR001102;
P00480	IPR006132;IPR006130;IPR036901;IPR006131;IPR002292;
P00451	IPR001117;IPR011706;IPR011707;IPR033138;IPR008972;IPR000421;IPR024715;IPR014707;IPR008979;
P00450	IPR027150;IPR001117;IPR011706;IPR011707;IPR033138;IPR002355;IPR008972;
P00441	IPR036423;IPR024134;IPR018152;IPR001424;
P00439	IPR002912;IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR041912;IPR005961;IPR019773;
P00414	IPR024791;IPR033945;IPR000298;IPR035973;IPR013833;
P00403	IPR002429;IPR034210;IPR001505;IPR008972;IPR014222;IPR011759;IPR036257;
P00395	IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;
P00390	IPR036188;IPR023753;IPR016156;IPR006322;IPR001100;IPR004099;IPR012999;
P00387	IPR001834;IPR008333;IPR017927;IPR001709;IPR039261;IPR001433;IPR017938;
P00374	IPR024072;IPR017925;IPR001796;
P00367	IPR006095;IPR033524;IPR006096;IPR006097;IPR036291;IPR033922;
P00352	IPR016161;IPR016163;IPR016160;IPR029510;IPR016162;IPR015590;
P00338	IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;
P00326	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;
P00325	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;
P00167	IPR001199;IPR036400;IPR018506;
P00156	IPR005798;IPR036150;IPR005797;IPR027387;IPR030689;IPR016174;
O97980	
O96033	IPR012675;IPR028887;IPR016155;IPR003749;
O96028	IPR006560;IPR041306;IPR009071;IPR036910;IPR003616;IPR000313;IPR001214;IPR019786;IPR011011;IPR001965;IPR019787;IPR001841;IPR013083;
O96024	IPR002659;
O96020	IPR039361;IPR013763;IPR036915;IPR004367;IPR028858;IPR006671;
O96019	IPR004000;IPR004001;
O96018	IPR030531;IPR001478;IPR036034;IPR011993;IPR006020;
O96017	IPR000253;IPR011009;IPR000719;IPR008271;IPR008984;
O96015	IPR037177;IPR001372;
O96014	IPR005817;IPR026536;IPR018161;
O96013	IPR000095;IPR036936;IPR011009;IPR033923;IPR000719;IPR017441;
O96011	IPR008733;
O96009	IPR001461;IPR001969;IPR033121;IPR021109;
O96008	IPR023614;IPR027246;IPR037930;
O96007	IPR036563;IPR028888;IPR003448;
O96006	IPR037220;IPR008906;IPR012337;IPR003656;IPR036236;
O96005	IPR008429;
O96004	IPR011598;IPR036638;
O96002	
O96001	IPR033242;
O96000	IPR019377;IPR039993;
O95999	IPR033238;IPR001315;IPR042143;IPR011029;
O95998	IPR007110;IPR036179;IPR013783;IPR039681;
O95997	IPR006940;
O95996	IPR026837;IPR009234;IPR026831;IPR026818;IPR032038;IPR036149;IPR041257;IPR009223;IPR011989;IPR016024;IPR000225;IPR009224;
O95995	IPR039308;IPR025593;
O95994	IPR036249;
O95992	IPR006694;
O95990	IPR009533;
O95989	IPR015797;IPR020084;IPR000086;
O95988	IPR004832;IPR036672;
O95985	IPR000380;IPR003601;IPR023406;IPR013497;IPR013824;IPR013825;IPR013826;IPR023405;IPR003602;IPR006171;IPR034144;
O95983	IPR016177;IPR032343;IPR037965;IPR025884;IPR001739;
O95980	IPR002350;IPR036058;IPR039016;
O95977	IPR004064;IPR000276;IPR017452;IPR004061;
O95976	IPR007110;IPR036179;IPR013783;IPR013106;IPR039089;
O95972	IPR015923;IPR029034;IPR001839;IPR015615;IPR017948;
O95971	IPR036179;IPR013783;
O95970	IPR000483;IPR009039;IPR005492;IPR001611;IPR003591;IPR032675;
O95969	IPR016126;IPR035960;
O95968	IPR016126;IPR035960;
O95967	IPR026823;IPR026824;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;
O95965	IPR000742;IPR013111;IPR027070;IPR015812;
O95954	IPR007044;IPR013802;IPR037070;IPR004227;IPR012886;IPR037064;IPR022384;IPR036178;
O95948	IPR003350;IPR009057;IPR001356;IPR010982;
O95947	IPR008967;IPR036960;IPR002070;IPR001699;IPR018186;
O95944	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
O95936	IPR008967;IPR032385;IPR036960;IPR001699;IPR018186;
O95935	IPR008967;IPR036960;IPR001699;IPR018186;
O95932	IPR013783;IPR014756;IPR038765;IPR002931;IPR036985;IPR023608;IPR013808;IPR008958;IPR036238;IPR001102;
O95931	IPR033773;IPR016197;IPR000953;IPR017984;IPR023780;IPR023779;
O95926	IPR013260;
O95925	IPR036645;IPR002223;IPR036880;IPR020901;IPR008197;
O95922	IPR013815;IPR004344;IPR027750;
O95918	IPR000276;IPR017452;IPR000725;
O95907	IPR004743;IPR030759;IPR011701;IPR020846;IPR036259;
O95905	IPR010770;
O95900	IPR020103;IPR002501;IPR039048;
O95897	IPR031219;IPR022082;IPR003112;
O95886	IPR030526;IPR005026;
O95881	IPR037462;IPR036249;IPR017937;IPR013766;
O95876	IPR024511;IPR015943;IPR036322;
O95873	IPR029073;
O95872	IPR020683;IPR036770;IPR000467;IPR039146;
O95870	IPR029058;IPR000073;IPR026604;
O95868	IPR026524;
O95867	IPR039237;
O95866	IPR028070;
O95865	IPR033199;IPR033202;
O95864	IPR001199;IPR036400;IPR005804;IPR012171;
O95863	IPR036236;IPR013087;
O95861	IPR020583;IPR000760;IPR020550;
O95859	IPR000301;IPR018499;IPR018503;IPR008952;
O95858	IPR000301;IPR018499;IPR008952;
O95857	IPR000301;IPR018499;
O95848	IPR004385;IPR015797;IPR000086;
O95847	IPR018108;IPR023395;
O95843	IPR011992;IPR018247;IPR002048;IPR032992;IPR028846;
O95841	IPR036056;IPR002181;IPR020837;
O95838	IPR039125;IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;
O95837	IPR000654;IPR001019;IPR011025;IPR027417;
O95835	IPR000961;IPR011009;IPR028741;IPR000719;IPR008271;IPR015940;IPR009060;
O95834	IPR005108;IPR011047;IPR015943;IPR001680;IPR017986;IPR036322;
O95833	IPR002946;IPR030261;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;
O95832	IPR006187;IPR003548;IPR017974;IPR004031;
O95831	IPR029324;IPR036188;IPR023753;IPR016156;
O95825	IPR011032;IPR036291;IPR020843;
O95822	IPR038917;IPR007956;IPR042303;IPR035372;IPR038351;
O95819	IPR001180;IPR011009;IPR000719;IPR017441;IPR008271;
O95817	IPR039773;IPR036533;IPR003103;IPR001202;IPR036020;
O95816	IPR037689;IPR003103;
O95813	IPR016860;IPR006207;IPR029034;IPR004133;
O95810	IPR033298;IPR026752;
O95807	IPR007919;
O95803	IPR021930;IPR037359;IPR027417;IPR000863;
O95801	IPR013026;IPR011990;IPR019734;
O95800	IPR000276;IPR017452;
O95793	IPR014720;IPR032478;
O95789	IPR012337;IPR011017;IPR010507;
O95786	IPR031964;IPR042145;IPR011545;IPR014001;IPR001650;IPR027417;IPR041204;IPR038557;IPR021673;
O95785	IPR036236;IPR013087;
O95782	IPR017104;IPR011989;IPR016024;IPR002553;IPR003164;IPR008152;IPR013041;IPR009028;IPR012295;
O95780	IPR001909;IPR036051;IPR036236;IPR013087;
O95777	IPR034103;IPR001163;IPR010920;
O95772	IPR019498;
O95760	IPR026145;
O95759	IPR011992;IPR004182;IPR011993;IPR000195;IPR035969;IPR036009;IPR036016;
O95758	IPR006536;IPR012677;IPR034798;IPR021790;IPR033110;IPR035979;IPR034326;IPR000504;
O95757	IPR018181;IPR029048;IPR029047;IPR013126;
O95755	IPR027417;IPR005225;IPR001806;
O95754	IPR002165;IPR016201;IPR001627;IPR036352;IPR027231;IPR015512;IPR015943;
O95751	IPR032549;IPR032567;
O95750	IPR035444;IPR002209;IPR008996;
O95749	IPR008949;IPR000092;IPR033749;
O95747	IPR011009;IPR024678;IPR028749;IPR000719;IPR017441;
O95744	IPR036890;IPR038973;
O95741	IPR000008;IPR035892;IPR037768;IPR010734;IPR002035;IPR036465;
O95727	IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
O95721	IPR000727;
O95718	IPR035500;IPR000536;IPR001723;IPR027289;IPR024178;IPR001628;IPR013088;
O95716	IPR027417;IPR037872;IPR005225;IPR001806;
O95715	IPR001811;IPR039088;IPR036048;
O95714	IPR004939;IPR006624;IPR021097;IPR001199;IPR036400;IPR008979;IPR000569;IPR035983;IPR037976;IPR010606;IPR037252;IPR009091;IPR000408;IPR014722;IPR000433;IPR041987;
O95711	IPR014756;IPR039945;IPR003172;
O95707	IPR002730;IPR016848;IPR036980;IPR023534;
O95704	IPR039576;IPR011993;IPR006020;IPR001202;IPR036020;
O95696	IPR035502;IPR001487;IPR036427;IPR018359;IPR042004;IPR042009;IPR019542;IPR034732;IPR000313;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
O95685	IPR005036;IPR038175;IPR017434;
O95684	IPR018993;IPR006594;
O95678	IPR018039;IPR039008;IPR042180;IPR032444;IPR003054;
O95677	IPR028478;IPR006545;IPR038102;IPR028472;
O95674	IPR000374;IPR016720;
O95672	IPR029736;IPR024079;IPR000718;IPR018497;IPR042089;IPR008753;
O95671	IPR031725;IPR029001;IPR003697;IPR016461;IPR001077;IPR029063;IPR036388;IPR036390;
O95670	IPR005124;
O95665	IPR000276;IPR017452;IPR003986;IPR003984;
O95661	IPR027417;IPR005225;IPR001806;IPR020849;
O95644	IPR013783;IPR014756;IPR002909;IPR008366;IPR015647;IPR008967;IPR032397;IPR011539;IPR037059;
O95639	IPR041686;IPR000571;IPR036855;IPR001878;IPR036875;
O95633	IPR003645;IPR015369;IPR002350;IPR036058;IPR017878;IPR036773;
O95631	IPR008979;IPR002049;IPR008211;IPR038684;IPR001134;IPR018933;IPR008993;
O95630	IPR000555;IPR037518;IPR015063;
O95628	IPR034261;IPR039780;IPR039515;IPR012677;IPR035979;IPR000504;IPR003954;IPR000571;IPR001841;IPR013083;
O95626	IPR001611;IPR032675;
O95625	IPR000210;IPR041588;IPR011333;IPR036236;IPR013087;
O95622	IPR001054;IPR018297;IPR032628;IPR030672;IPR009398;IPR029787;
O95620	IPR013785;IPR035587;IPR001269;IPR018517;
O95619	IPR038704;IPR005033;
O95613	IPR028745;IPR019528;
O95602	IPR015699;IPR000722;IPR006592;IPR007080;IPR007066;IPR042102;IPR007083;IPR007081;IPR038120;
O95600	IPR036236;IPR013087;
O95573	IPR020845;IPR000873;IPR042099;
O95571	IPR001279;IPR036866;
O95568	IPR029063;
O95567	IPR028970;
O95563	IPR005336;
O95562	IPR007305;IPR011691;
O95561	IPR027845;
O95551	IPR036691;IPR005135;IPR009060;
O95544	IPR017438;IPR017437;IPR016064;IPR002504;
O95528	IPR020846;IPR005828;IPR036259;IPR003663;IPR005829;
O95522	IPR032675;IPR026271;
O95521	IPR032675;IPR026271;
O95503	IPR033773;IPR016197;IPR000953;IPR017984;IPR023780;IPR023779;
O95502	IPR013320;IPR001759;
O95500	IPR006187;IPR003556;IPR017974;IPR004031;
O95498	IPR012101;IPR040154;IPR003010;IPR036526;
O95497	IPR012101;IPR040154;IPR003010;IPR036526;
O95490	IPR032471;IPR017981;IPR036445;IPR001879;IPR003924;IPR003334;IPR000832;IPR017983;IPR000203;IPR031240;IPR000922;IPR003112;
O95487	IPR029006;IPR007123;IPR036180;IPR006900;IPR036175;IPR006896;IPR012990;IPR041742;IPR036465;IPR006895;IPR036174;
O95486	IPR029006;IPR007123;IPR036180;IPR006900;IPR036175;IPR006896;IPR012990;IPR041742;IPR036465;IPR006895;
O95484	IPR006187;IPR003553;IPR017974;IPR004031;
O95479	IPR005900;IPR001282;IPR019796;IPR022675;IPR022674;IPR006148;IPR036291;IPR037171;
O95478	IPR039411;IPR022309;
O95477	IPR003593;IPR003439;IPR017871;IPR026082;IPR027417;
O95476	IPR011948;IPR004274;IPR036412;IPR023214;
O95475	IPR009057;IPR001356;IPR031701;IPR032947;
O95473	IPR008253;IPR016579;
O95471	IPR006187;IPR003552;IPR017974;IPR004031;
O95470	IPR002129;IPR015424;IPR015422;IPR015421;
O95467	IPR009434;
O95466	IPR016024;IPR014767;IPR015425;IPR042201;IPR010472;IPR027657;IPR014768;IPR010473;
