Entry	Cross-reference (InterPro)
P69447	IPR005953;IPR000454;IPR020537;IPR038662;IPR002379;IPR035921;
P00833	IPR001469;IPR020547;IPR020546;IPR036771;
P9WPV3	IPR028987;IPR002146;IPR005864;IPR000711;
P9WPV5	IPR028987;IPR002146;
P06453	IPR002146;
P9WPU9	IPR035968;IPR000131;IPR023632;
Q9UNA0	IPR006586;IPR010294;IPR013273;IPR024079;IPR013276;IPR001590;IPR002870;IPR000884;IPR036383;
P17735	IPR004839;IPR004838;IPR015424;IPR015422;IPR015421;IPR011715;IPR005958;IPR005957;
Q9UHI8	IPR006586;IPR010294;IPR013273;IPR024079;IPR013274;IPR001590;IPR002870;IPR000884;IPR036383;
Q6DE08	IPR030616;IPR011009;IPR000719;IPR017441;IPR008271;
Q6GPL3	IPR030616;IPR011009;IPR000719;IPR017441;IPR008271;
O13332	IPR026841;IPR000326;
P36107	IPR026841;IPR036938;IPR000326;
P97477	IPR030616;IPR011009;IPR000719;IPR017441;IPR008271;
Q9VKN7	IPR030616;IPR028772;IPR011009;IPR000719;IPR017441;IPR008271;
Q9UQB9	IPR030616;IPR030613;IPR011009;IPR000719;IPR017441;IPR008271;
P02701	IPR005469;IPR017889;IPR036896;IPR005468;
Q9X721	IPR013783;IPR013661;IPR002169;IPR022409;IPR000601;IPR035986;
Q07817	IPR013279;IPR002475;IPR004725;IPR020717;IPR020726;IPR020728;IPR003093;IPR020731;IPR036834;IPR026298;
Q64373	IPR013279;IPR002475;IPR004725;IPR020717;IPR020726;IPR020728;IPR003093;IPR020731;IPR036834;IPR026298;
Q9HD36	IPR002475;IPR020717;IPR020726;IPR036834;IPR026298;
P21964	IPR017128;IPR029063;IPR002935;
O88587	IPR017128;IPR029063;IPR002935;
P22734	IPR017128;IPR029063;IPR002935;
Q9Y5Z6	IPR002659;IPR029044;
Q9JL18	IPR001461;IPR001969;IPR009119;IPR009121;IPR033874;IPR033121;IPR021109;
Q6IE75	IPR001461;IPR001969;IPR009119;IPR009121;IPR033874;IPR033121;IPR021109;
P56818	IPR001461;IPR001969;IPR009119;IPR009120;IPR033874;IPR033121;IPR021109;
Q8NI60	IPR034646;IPR034640;IPR011009;IPR004147;
P35613	IPR009151;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
Q9UIG0	IPR037375;IPR001487;IPR036427;IPR018359;IPR018501;IPR028942;IPR028941;IPR013136;IPR019786;IPR011011;IPR001965;IPR019787;IPR001841;IPR013083;
Q9UIF8	IPR037374;IPR001487;IPR036427;IPR018359;IPR018501;IPR016177;IPR001739;IPR028941;IPR011011;IPR001965;IPR019787;IPR013083;
P54690	IPR001544;IPR018300;IPR036038;IPR005786;IPR033939;
P0CY54	IPR005903;IPR011032;IPR036291;
P10417	IPR013278;IPR002475;IPR004725;IPR020717;IPR020726;IPR020728;IPR003093;IPR020731;IPR036834;IPR026298;
O00512	IPR015668;IPR024670;
O78750	IPR002429;IPR034210;IPR008972;IPR014222;IPR011759;IPR036257;
P15494	IPR000916;IPR024949;IPR023393;
Q58D55	IPR026283;IPR025300;IPR008979;IPR031330;IPR019801;IPR001944;IPR017853;
O19015	IPR026283;IPR025300;IPR008979;IPR031330;IPR019801;IPR001944;IPR017853;
P16278	IPR026283;IPR025300;IPR008979;IPR031330;IPR019801;IPR001944;IPR017853;
P16442	IPR005076;IPR029044;
Q9Y375	IPR008979;IPR013857;IPR039131;
P50997	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P54709	IPR000402;IPR038702;
P20648	IPR006068;IPR004014;IPR023299;IPR015127;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P19156	IPR006068;IPR004014;IPR023299;IPR015127;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P09626	IPR006068;IPR004014;IPR023299;IPR015127;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P51164	IPR000402;IPR038702;
P18598	IPR000402;IPR038702;
P05632	IPR006721;IPR036742;
Q53653	IPR011266;IPR008966;IPR011252;IPR019948;IPR005877;
P49759	IPR011009;IPR000719;IPR017441;IPR008271;
P22518	IPR011009;IPR000719;IPR017441;IPR008271;
O35491	IPR011009;IPR000719;IPR017441;IPR008271;
Q9HAZ1	IPR011009;IPR000719;IPR017441;IPR008271;
O35493	IPR011009;IPR000719;IPR017441;IPR008271;
P00829	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
P07677	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
Q2NNR5	IPR013310;IPR004071;IPR000276;IPR017452;
Q9NS75	IPR013311;IPR004071;IPR000276;IPR017452;
P23946	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q99788	IPR002258;IPR000276;IPR017452;
Q13956	IPR006952;IPR037030;
P05630	IPR036794;IPR001469;IPR020546;IPR036771;
Q9ULM6	IPR034966;IPR036691;IPR005135;IPR001611;IPR003591;IPR032675;
Q9UIV1	IPR039636;IPR039637;IPR006941;IPR012337;IPR036397;
Q9QZN9	IPR001551;IPR002230;IPR000276;IPR017452;
P18545	IPR006952;IPR037030;
P11402	IPR026015;IPR020781;IPR000711;
Q01955	IPR008160;IPR001442;IPR036954;IPR016187;
P53420	IPR008160;IPR001442;IPR036954;IPR016187;
Q14031	IPR008160;IPR001442;IPR036954;IPR016187;
P20908	IPR008160;IPR013320;IPR000885;IPR001791;
P25940	IPR008160;IPR013320;IPR000885;IPR001791;
P01031	IPR009048;IPR036595;IPR011625;IPR011626;IPR000020;IPR018081;IPR001840;IPR037562;IPR013783;IPR001599;IPR002890;IPR001134;IPR018933;IPR008930;IPR008993;
P12111	IPR008160;IPR003961;IPR036116;IPR013783;IPR002223;IPR036880;IPR020901;IPR002035;IPR036465;
A8TX70	IPR008160;IPR002035;IPR036465;
Q99MK8	IPR000961;IPR000239;IPR011009;IPR011993;IPR001849;IPR000719;IPR017441;IPR016137;IPR036305;IPR008271;
P15514	IPR013032;IPR000742;IPR015497;
P49407	IPR000698;IPR011021;IPR014752;IPR011022;IPR017864;IPR014753;IPR014756;
P15848	IPR017849;IPR017850;IPR024607;IPR000917;
P08004	IPR004835;IPR004834;IPR013616;IPR029044;
Q9JHE3	IPR006823;IPR038445;IPR031331;IPR031329;
P55926	IPR001873;IPR004724;IPR020903;
Q925H0	IPR001873;IPR004724;IPR020903;
Q9Y294	IPR006818;IPR036747;
P17405	IPR004843;IPR029052;IPR011001;IPR008139;IPR011160;
Q8NCG5	IPR016469;IPR027417;IPR000863;
Q61024	IPR006426;IPR001962;IPR033738;IPR017932;IPR029055;IPR014729;
P49088	IPR006426;IPR001962;IPR033738;IPR017932;IPR029055;IPR014729;
Q9NZ45	IPR018967;IPR019610;
P04191	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005782;IPR001757;IPR030332;
Q96QE3	IPR003593;IPR003959;IPR027417;
Q6PL18	IPR003593;IPR031252;IPR003959;IPR003960;IPR001487;IPR036427;IPR027417;
Q9UQC9	IPR004727;IPR013642;IPR002035;IPR036465;
P51790	IPR000644;IPR014743;IPR001807;IPR002245;
O35454	IPR000644;IPR014743;IPR001807;IPR002248;
P56856	IPR006187;IPR003928;IPR017974;IPR004031;
P49761	IPR011009;IPR000719;IPR017441;IPR008271;
P25705	IPR023366;IPR000793;IPR038376;IPR033732;IPR005294;IPR020003;IPR004100;IPR036121;IPR000194;IPR027417;
Q2G036	IPR001907;IPR029045;IPR023562;IPR033135;IPR018215;
O76031	IPR003593;IPR003959;IPR019489;IPR004487;IPR027417;
Q9Y271	IPR013310;IPR004071;IPR000276;IPR017452;
Q9TT93	IPR006586;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR000884;IPR036383;
Q9X759	IPR017849;IPR017850;IPR024607;IPR000917;
Q76LX8	IPR006586;IPR013273;IPR039806;IPR024079;IPR001590;IPR035914;IPR000884;IPR036383;
Q99700	IPR009818;IPR033093;IPR010920;IPR009604;IPR025852;
P27037	IPR000472;IPR011009;IPR000719;IPR008271;IPR000333;
Q58HT5	IPR007130;
Q6E213	IPR007130;
O15169	IPR029797;IPR014936;IPR032101;IPR001158;IPR038207;IPR016137;IPR036305;IPR024066;IPR029071;
P39060	IPR016186;IPR039075;IPR008160;IPR035523;IPR010515;IPR013320;IPR016187;IPR010363;IPR020067;IPR036790;IPR001791;
P43153	IPR013783;IPR013661;IPR002169;IPR022409;IPR000601;IPR035986;
P17811	IPR020080;IPR020079;IPR000036;
Q9Y2A9	IPR002659;
Q6ZMB0	IPR002659;
Q92934	IPR018868;
Q61337	IPR018868;
Q16611	IPR026308;IPR002475;IPR020717;IPR020726;IPR020728;IPR036834;IPR026298;
Q92560	IPR038765;IPR001578;IPR036959;
Q96D53	IPR034646;IPR034638;IPR011009;IPR004147;
Q07813	IPR026304;IPR002475;IPR020717;IPR020726;IPR020728;IPR036834;IPR026298;
Q2UY09	IPR008160;IPR002223;IPR036880;IPR020901;IPR002035;IPR036465;
P10589	IPR003068;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
O35854	IPR001544;IPR018300;IPR036038;IPR005786;IPR033939;
P24468	IPR003068;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P10415	IPR013278;IPR002475;IPR004725;IPR020717;IPR020726;IPR020728;IPR003093;IPR020731;IPR036834;IPR026298;
P48825	IPR026891;IPR019800;IPR002772;IPR036881;IPR001764;IPR036962;IPR017853;IPR013783;
Q16696	IPR001128;IPR017972;IPR002401;IPR008067;IPR036396;
P56073	IPR027417;IPR031322;IPR000623;IPR023000;
Q712U5	IPR006760;
P23316	IPR004835;IPR004834;IPR013616;IPR029044;
P06685	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P50993	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P06687	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
Q13733	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P05026	IPR000402;IPR015565;IPR038702;
P14415	IPR000402;IPR038702;
P11507	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005782;IPR001757;IPR030332;
P08679	IPR016142;IPR016143;IPR002020;IPR019810;IPR010109;IPR036969;
Q13315	IPR016024;IPR015519;IPR003152;IPR011009;IPR000403;IPR036940;IPR018936;IPR003151;IPR014009;IPR021668;
P54710	IPR000272;
Q6EIG7	IPR001304;IPR016186;IPR033989;IPR016187;
Q9BXN2	IPR001304;IPR016186;IPR016187;IPR033992;
A8K7I4	IPR004727;IPR013642;IPR013783;IPR002035;IPR036465;
Q9Y6N3	IPR013642;
P18434	IPR000402;IPR038702;
Q9QZM3	IPR009079;IPR010681;
P51788	IPR000644;IPR002244;IPR014743;IPR001807;
P0AB98	IPR000568;IPR023011;IPR035908;
P9WPV7	IPR000568;IPR023011;IPR035908;
P49760	IPR011009;IPR000719;IPR017441;IPR008271;
O35492	IPR011009;IPR000719;IPR017441;IPR008271;
P09870	IPR014173;IPR005077;
P43166	IPR001148;IPR036398;IPR023561;IPR018338;
P00918	IPR001148;IPR036398;IPR023561;IPR018338;
P00789	IPR033883;IPR022684;IPR022682;IPR022683;IPR036213;IPR011992;IPR018247;IPR002048;IPR038765;IPR000169;IPR001300;
Q5AJ71	IPR001765;IPR015892;IPR036874;
P0CY28	IPR001461;IPR001969;IPR033121;IPR021109;IPR033876;
P04762	IPR018028;IPR040333;IPR024708;IPR024711;IPR011614;IPR002226;IPR010582;IPR020835;
P35384	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
P15088	IPR034253;IPR036990;IPR003146;IPR000834;
O75828	IPR036291;IPR020904;IPR002347;
O08786	IPR009126;IPR000596;IPR015276;IPR036472;IPR000276;IPR017452;
P80098	IPR039809;IPR000827;IPR001811;IPR036048;
P13500	IPR039809;IPR000827;IPR001811;IPR036048;
P30281	IPR039361;IPR013763;IPR036915;IPR004367;IPR015451;IPR006671;
P18063	IPR039361;IPR013763;IPR036915;IPR004367;IPR006671;
P51675	IPR002236;IPR034321;IPR000355;IPR000276;IPR017452;
P24864	IPR039361;IPR013763;IPR036915;IPR004367;IPR028858;IPR006671;
P61814	IPR002240;IPR000355;IPR000276;IPR017452;
P51677	IPR002238;IPR000355;IPR000276;IPR017452;
Q9BDS8	IPR002238;IPR000355;IPR000276;IPR017452;
P56483	IPR002238;IPR000355;IPR000276;IPR017452;
P51678	IPR002238;IPR000355;IPR000276;IPR017452;
P06026	IPR001461;IPR001969;IPR034163;IPR033121;IPR021109;
O42779	IPR001461;IPR001969;IPR033121;IPR021109;IPR033876;
O70370	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;
P14091	IPR001461;IPR001969;IPR012848;IPR033145;IPR033121;IPR021109;
P51683	IPR002237;IPR000355;IPR000276;IPR017452;
O55193	IPR002237;IPR000355;IPR000276;IPR017452;
O00421	IPR000355;IPR000276;IPR017452;
Q1ZY22	IPR002240;IPR000355;IPR000276;IPR017452;
P11836	IPR007237;IPR030417;IPR030418;
Q9HCU0	IPR001304;IPR016186;IPR016187;IPR001881;IPR000742;IPR000152;IPR018097;IPR009030;
P15813	IPR007110;IPR036179;IPR013783;IPR003597;IPR011161;IPR037055;IPR011162;
Q08722	IPR006704;IPR013147;IPR013270;IPR007110;IPR036179;IPR013783;IPR037805;
Q00536	IPR011009;IPR000719;IPR017441;IPR008271;
Q03114	IPR011009;IPR000719;IPR017441;IPR008271;
O76039	IPR011009;IPR000719;IPR017441;IPR008271;
Q8VCT4	IPR029058;IPR002018;IPR019826;IPR019819;
Q8TCT0	IPR017438;IPR001206;IPR016064;
P11597	IPR017943;IPR032942;IPR017130;IPR001124;IPR017954;IPR017942;
Q6LX38	IPR017998;IPR002194;IPR002423;IPR027409;IPR027413;IPR027410;IPR012714;
M5BZV0	IPR011583;IPR029070;IPR001223;IPR017853;
Q4JEY0	IPR003953;IPR036188;IPR013698;IPR040125;
A0A0A1P6P0	IPR001128;IPR017972;IPR002403;IPR036396;
Q96X16	IPR000269;IPR015798;IPR036460;IPR016182;IPR015800;IPR015328;
O93874	IPR036291;IPR020904;IPR002347;
P79074	IPR000743;IPR006626;IPR012334;IPR011050;
E3SW77	IPR001128;IPR017972;IPR002403;IPR036396;
Q4U2W2	IPR026899;IPR003440;
Q09GQ4	IPR003593;IPR013525;IPR029481;IPR003439;IPR017871;IPR034001;IPR034003;IPR005285;IPR027417;IPR010929;
Q96W81	IPR001128;IPR017972;IPR002403;IPR036396;
Q9P8R0	IPR001128;IPR017972;IPR002403;IPR036396;
G4XX53	IPR034804;IPR018495;IPR014314;IPR000701;
G4WW85	IPR001128;IPR017972;IPR002403;IPR036396;
Q50565	IPR001765;IPR036874;
Q5DUH8	IPR013785;IPR002241;IPR000111;IPR013780;IPR017853;
A1YYP7	IPR008147;IPR036651;IPR014746;IPR008146;IPR027303;IPR027302;
Q9FYV8	IPR002937;IPR036188;IPR004572;
G3FIN0	IPR002314;IPR006195;IPR004154;IPR036621;IPR012675;IPR004095;IPR012676;IPR002320;IPR018163;IPR033728;IPR012947;
O04417	IPR011992;IPR018247;IPR002048;IPR011009;IPR000719;IPR017441;IPR008271;
Q9M629	IPR002937;IPR036188;IPR004572;
Q3V4E6	IPR034733;IPR029045;IPR011763;
Q01HZ7	IPR008147;IPR036651;IPR014746;IPR008146;IPR027303;IPR027302;
Q43014	IPR001360;IPR033132;IPR017853;
J7HAW4	IPR012846;IPR039368;IPR029035;IPR029061;IPR012000;IPR012001;IPR000399;IPR011766;
C6L817	IPR002937;IPR036188;IPR004572;
Q36792	IPR029045;IPR001478;IPR036034;IPR004447;IPR005151;
A0T123	IPR011992;IPR018247;IPR002048;IPR011009;IPR000719;IPR017441;IPR008271;
Q5S747	IPR029045;
O49150	IPR000907;IPR013819;IPR036226;IPR020834;IPR020833;IPR001246;IPR027433;IPR001024;IPR036392;
Q40010	IPR034733;IPR029045;IPR011763;IPR011762;
Q3V4F7	IPR034733;IPR029045;IPR011763;
Q3V4I7	IPR034733;IPR029045;IPR011762;
Q5S741	IPR034733;IPR029045;IPR011763;
Q9M7N7	IPR001360;IPR017853;
C5IW59	IPR008147;IPR036651;IPR014746;IPR008146;IPR027303;IPR027302;
H9BT73	IPR034733;IPR013537;IPR011761;IPR013815;IPR005481;IPR011764;IPR005482;IPR000089;IPR005479;IPR029045;IPR011763;IPR011762;IPR016185;IPR011054;IPR011053;
Q9ZTP8	IPR000286;IPR003084;IPR023801;IPR037138;IPR023696;
B6TK44	IPR020532;
Q5U9J1	IPR018883;
Q2TU57	IPR007905;IPR033118;
Q31945	IPR036854;IPR000484;
A7XBP7	IPR012846;IPR039368;IPR029035;IPR029061;IPR012000;IPR012001;IPR011766;
Q43570	IPR003851;
Q8A0M7	IPR008928;IPR005887;IPR014718;IPR012939;
C3LPU7	IPR001731;IPR030656;IPR013785;
Q8A5N9	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A113	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A6V7	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A0N0	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A6K3	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A182	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A0C9	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A1Y1	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A4H0	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A0C8	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A193	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A0N1	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A8Y5	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A5Y1	IPR008928;IPR005887;IPR008979;IPR014718;IPR012939;
A0A0J1I0H1	IPR013785;IPR005263;IPR002220;IPR020625;IPR020624;
Q8A0Q8	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A1X8	IPR008928;IPR014718;IPR012939;
Q8A0Q9	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A325	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A0Q6	IPR008928;IPR005887;IPR014718;IPR012939;
Q8A5X5	IPR008928;IPR005887;IPR008979;IPR014718;IPR012939;IPR029411;
Q8A3K6	IPR008928;IPR005887;IPR014718;IPR012939;IPR037524;IPR011658;
Q8A0E8	IPR008928;IPR005887;IPR014718;IPR012939;
A0A0J1HJU0	IPR013785;IPR000644;IPR005990;IPR015875;IPR001093;
A0A1S0QXZ2	IPR036185;IPR007692;IPR007694;IPR007693;IPR016136;IPR027417;
O69638	IPR029058;IPR000073;IPR000639;
P96884	IPR004408;IPR003142;IPR004143;
P96830	IPR029021;IPR026893;IPR000387;
Q5J463	IPR012338;IPR000871;IPR023650;
Q4F6N3	IPR001279;IPR036866;
Q8RLA6	IPR012338;IPR001460;
Q75Y54	IPR012338;IPR005543;IPR005311;IPR036138;IPR001460;
Q9RET4	IPR012338;IPR001264;IPR023346;IPR036950;IPR001460;
Q9LGC6	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR025887;IPR013780;IPR017853;
Q7X575	IPR012338;IPR000871;IPR023650;
Q8GDC1	IPR001279;IPR036866;
Q6S6F1	IPR036890;IPR020568;IPR014721;IPR001241;IPR013506;
Q8KHJ3	IPR002495;IPR029044;
Q4TVR4	IPR012338;IPR000871;IPR023650;
Q3Y6Q3	IPR001279;IPR036866;
A9LM97	IPR012338;IPR000871;
Q84AD8	IPR001466;IPR012338;IPR001586;
Q48435	IPR001466;IPR012338;IPR001586;
C1N1S5	IPR002937;IPR036188;IPR004572;
Q9FD70	IPR002202;IPR004553;IPR023074;IPR023076;IPR009023;IPR009029;IPR002155;IPR016039;IPR020615;IPR020610;IPR020617;IPR020616;
Q54618	IPR012338;IPR005311;IPR036138;IPR001460;
Q43445	IPR013216;IPR030384;IPR029063;IPR013705;
Q9XQA6	IPR036854;IPR000484;IPR005867;
D2Y1A6	IPR036423;IPR024134;IPR018152;IPR001424;
Q8S3J0	IPR012846;IPR039368;IPR029035;IPR029061;IPR012000;IPR012001;IPR011766;
Q53729	IPR012338;IPR001264;IPR023346;IPR036950;IPR001460;
Q8KRJ3	IPR001279;IPR036866;
Q9K2N0	IPR001279;IPR036866;
Q840P9	IPR001018;IPR001279;IPR036866;
Q2HY42	IPR001279;IPR036866;
Q6TUJ4	IPR001018;IPR036866;
Q8RT60	IPR012338;IPR000871;IPR023650;
Q3SAW3	IPR012338;IPR000871;IPR023650;
Q79MP6	IPR001018;IPR001279;IPR036866;
Q932Y6	IPR012338;IPR000871;IPR023650;
Q7WYA8	IPR001018;IPR001279;IPR036866;
Q53707	IPR012338;IPR007887;IPR032710;IPR005311;IPR036138;IPR001460;
O86157	IPR001451;IPR020019;IPR011004;
Q8KHG4	IPR001173;IPR029044;
B1B4J9	IPR001173;IPR029044;
Q46991	IPR012338;IPR000871;
C0L093	IPR012846;IPR039368;IPR029035;IPR029061;IPR012000;IPR012001;IPR000399;IPR011766;
Q42950	IPR008147;IPR036651;IPR014746;IPR008146;IPR027303;IPR027302;
Q39830	IPR018181;IPR029048;IPR029047;IPR013126;
Q39829	IPR013819;
Q43760	IPR036651;IPR014746;IPR008146;IPR027303;IPR027302;
Q83TT7	
D2D9J0	IPR001279;IPR036866;
A4ZYU9	IPR001466;IPR012338;IPR001586;
Q4GY26	IPR012338;IPR000871;IPR023650;
Q2V0Y6	IPR012338;IPR000871;IPR023650;
A1E3K9	IPR012338;IPR000871;IPR023650;
D5HSX5	IPR012338;IPR000871;IPR023650;
Q8W433	IPR002937;IPR036188;
A4GRB7	IPR001279;IPR036866;
Q8KKG1	IPR001279;IPR036866;
Q9RK76	IPR025705;IPR015883;IPR017853;IPR029018;IPR015882;
Q93RY0	IPR013785;IPR002220;
Q8X6S1	IPR016446;IPR029479;IPR000415;
A0A0H2UPP7	IPR010049;IPR000845;IPR035994;
E2R4B8	IPR000276;IPR017452;IPR028336;
Q5NBJ1	IPR011013;IPR000322;IPR017853;
B4FS76	IPR001171;
Q653V4	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR025887;IPR013780;IPR017853;
G7L3C0	IPR002937;IPR036188;IPR004572;
G3EFH9	IPR017896;IPR017900;IPR017491;
C5HJ74	IPR036854;IPR000484;
D1KEB8	IPR016213;IPR022740;IPR022739;IPR002227;IPR008922;
Q9SEH8	IPR012341;IPR001382;IPR036026;
Q94F81	
F1RM69	IPR000276;IPR017452;IPR013312;IPR013313;
K7GQZ4	IPR000907;IPR013819;IPR036226;IPR020834;IPR020833;IPR001885;IPR001024;IPR036392;
I6LNT8	IPR011009;IPR000719;IPR017441;IPR008271;IPR039192;
Q2XUH7	IPR000147;IPR000248;IPR000276;IPR017452;
Q4ACT8	IPR001548;
B8Q4Z9	IPR017981;IPR003053;IPR003051;IPR036445;IPR001879;IPR000832;IPR017983;
O19067	IPR001828;IPR028082;
F1SHP0	IPR006586;IPR010294;IPR013273;IPR024079;IPR013276;IPR001590;IPR002870;IPR000884;IPR036383;
Q7M3G7	
I3LIR5	IPR008928;IPR012341;IPR001661;IPR018232;
Q64F92	IPR003050;IPR027309;
Q9TUN4	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q7M3D2	IPR001461;IPR001969;IPR033121;IPR021109;
Q95214	IPR004299;IPR014371;
Q95J97	IPR000961;IPR011009;IPR039035;IPR000719;IPR017441;IPR008271;
Q28731	IPR009003;IPR001314;IPR003966;IPR001254;IPR018114;IPR033116;
Q0GMK6	IPR011009;IPR000719;IPR008271;
Q2MZF0	IPR005821;IPR008053;IPR027359;
Q9TUN3	IPR013111;IPR027068;IPR033760;IPR015812;IPR014836;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR036465;
G1SR55	IPR000276;IPR017452;IPR002228;IPR000995;
C1JLF0	IPR024072;IPR017925;IPR001796;
G7PWB2	IPR000276;IPR017452;IPR001908;IPR000621;IPR001671;
G7P5Q7	IPR000276;IPR017452;IPR001658;IPR027982;
A0A060INS8	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;
H9B8T9	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR012599;
Q9N1N9	IPR029058;IPR014788;IPR002018;IPR019826;IPR019819;IPR000997;
A0A0D9R315	IPR028828;IPR027640;IPR019821;IPR001752;IPR036961;IPR027417;
Q9MYX2	IPR000542;IPR039551;
Q6UB75	IPR029058;IPR005065;
Q8WNX7	IPR000276;IPR017452;IPR000452;IPR001418;
O77823	
F1RW91	IPR000276;IPR017452;IPR036055;IPR023415;IPR002172;IPR001611;IPR003591;IPR032675;IPR008112;
Q4VQ11	IPR001068;IPR001634;IPR000276;IPR017452;
F1SH20	IPR024571;IPR034016;IPR001930;IPR014782;IPR015570;
Q6RCS8	IPR003961;IPR036116;IPR013783;IPR015373;IPR001187;IPR030472;
F1RUX3	IPR000961;IPR000239;IPR011009;IPR011993;IPR001849;IPR000719;IPR017441;IPR016137;IPR036305;IPR008271;
B2LUN4	IPR033573;IPR011009;IPR000719;IPR017441;IPR008271;IPR039192;
F1S1A7	IPR006586;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR000884;IPR036383;
Q6Q253	IPR001520;IPR000276;IPR017452;
Q1A7N1	IPR005821;IPR029603;
Q2V0Q7	IPR002236;IPR034321;IPR000355;IPR000276;IPR017452;
E2RFF5	IPR006586;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR000884;IPR036383;
E2R517	IPR017981;IPR036445;IPR001879;IPR003290;IPR003291;IPR000832;IPR017983;
A9X4R8	IPR024079;IPR028718;IPR001818;
E2RDN4	IPR027251;IPR004299;IPR014371;
Q5YLN7	IPR010526;
Q9XSD0	IPR006153;IPR018422;
Q6QA75	IPR030374;IPR029063;
O97506	IPR000177;IPR003609;IPR009003;IPR001314;IPR034813;IPR001254;IPR018114;IPR033116;
P79248	IPR015925;
A0MJA4	IPR004765;IPR032190;IPR003392;IPR000731;
O77669	IPR009003;IPR001314;IPR001254;IPR018114;
Q8WN72	IPR015925;
W5VNF7	IPR000987;IPR000276;IPR017452;IPR004061;
Q29571	IPR011356;IPR000819;
Q95MF8	IPR027417;IPR000863;
Q9XSW7	IPR003607;IPR002073;IPR036971;IPR023174;
Q7M328	IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;
Q947J4	IPR011761;IPR011764;IPR005482;IPR005479;IPR011054;
Q947J5	IPR011761;IPR011764;IPR005482;IPR005479;IPR011054;
Q9SPL6	IPR002937;IPR036188;IPR004572;
E0VSD4	IPR001128;IPR017972;IPR002401;IPR036396;
E0VUR0	IPR001128;IPR017972;IPR002401;IPR036396;
E0VDM3	IPR001128;IPR017972;IPR002403;IPR036396;
E0VV70	IPR001128;IPR017972;IPR002401;IPR036396;
Q9UM81	IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR029021;IPR000242;IPR016130;IPR003595;IPR000387;
B5U2Z5	IPR013788;IPR000896;IPR008922;
E0VP62	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
