Entry	Length
Q96M91	514
P00751	764
Q9Y6A4	193
Q8N9H6	132
Q9H7E9	229
Q9GZU0	229
Q96NF6	230
Q8NAV2	365
A6NKQ9	187
P0DN86	165
Q9UFW8	167
P0DMB2	117
Q9BPX7	421
Q9BRJ6	194
Q8IYX4	353
Q8NFT8	737
Q96M86	4753
Q9UF47	199
Q8N7S2	189
P31689	397
O60884	412
Q9H3Z4	198
Q99615	494
O75937	253
Q8WXX5	260
P18858	919
P49916	1009
P49917	911
Q8IZ96	169
Q96MX0	182
Q9NX76	183
Q8NHU2	1237
A4D174	169
O15519	480
Q96NL8	207
Q9Y4M8	146
Q96K31	380
Q6P1X6	216
Q96N11	449
Q8WVR3	580
P59022	87
Q08554	894
Q02487	901
Q14574	896
O60469	2012
Q8TD84	2053
O14972	297
P56555	118
P57055	190
Q96T75	97
P59020	149
Q8IZU8	1212
Q9UL01	958
Q02413	1049
Q14126	1118
P32926	999
Q86SJ6	1040
Q9H410	356
Q9NZW4	1301
P55265	1226
Q8TEA8	209
Q96FN9	168
Q6ZMT9	781
Q9NZJ0	730
Q9Y4J8	743
O60941	627
Q8N5C7	304
Q8NBA8	298
Q86Y01	620
P0CJ85	424
P0CJ86	424
P0CJ87	422
P0CJ88	424
P0CJ89	424
P0CJ90	424
Q9NRD9	1551
Q9NRD8	1548
Q9H596	190
Q9P0S2	106
Q12887	443
Q96G46	650
P51452	185
O95620	317
Q13115	394
Q16828	381
Q99956	384
Q14CZ0	275
Q16678	543
P05177	516
Q86Y13	1208
Q8N123	301
O75131	537
Q10570	1443
O95741	557
Q8N436	756
A8MU93	118
Q32NC0	220
Q96B23	404
P53673	196
Q9NQ79	661
Q13619	759
P39880	1505
O14529	1486
Q86UP6	607
Q9Y442	160
O95567	290
C9J442	243
Q658K8	133
O96002	111
Q9HAI6	301
A4FU69	1503
Q07325	125
Q8N144	294
Q96KN9	370
A6NN92	205
P48165	433
P19876	107
P49682	368
P02778	98
Q5T442	439
O14625	94
O43927	109
O95715	111
Q6UXB2	119
Q9P0U4	656
P04839	570
Q8WWM9	190
O43739	400
Q6ZMK1	362
Q99944	293
Q9BWK5	157
Q9BRF8	314
Q96FN4	548
Q8N8I6	264
Q2M2W7	97
Q86WR6	236
Q92523	772
A0A1B0GUU1	675
Q96SW2	442
Q8TEY5	395
O60519	120
Q9BQI3	630
Q96D31	301
P16220	341
Q9P2K8	1649
Q03060	345
Q02930	508
P34998	444
P07316	175
P07315	174
Q96AV8	911
A0AVK6	867
P50238	77
P52943	208
Q6Q6R5	217
P54107	249
P54108	245
Q9BZJ0	848
Q6UUV9	634
Q6UUV7	619
O43186	299
Q9BVV8	132
Q9H6X5	657
Q0VDD7	668
Q9Y2S2	319
Q14894	314
Q49AN0	593
P07333	972
Q96CJ1	260
P0DML2	217
Q99062	836
Q9HAF1	191
Q14406	222
A8MUP2	240
P67870	215
Q4G0I0	132
Q6P2I7	272
Q9BT78	406
Q6UVK1	2322
O95196	566
O95905	644
Q9H5V8	836
Q99459	802
A6NJW9	211
Q5VV42	579
P32320	146
Q15131	360
O95170	752
Q8IZL9	346
Q92772	493
Q9UPV0	1460
Q8N960	986
P40199	344
Q711Q0	1435
P17676	345
P49716	269
Q6PRD7	247
Q96MR6	1250
Q8N884	522
Q8TDX6	532
Q96LL4	319
P0DMQ9	161
Q8NI28	216
Q13202	625
Q6XUX3	929
Q6ZN92	141
Q6ZP98	133
Q6UWD8	224
P05108	521
P11511	503
O43303	1012
Q6UW02	462
Q9UPN4	1083
P08686	494
Q9HBI6	524
O75923	2080
A0A087X1C5	515
A2CJ06	578
Q9NVP4	752
Q8N684	471
Q9BZB8	566
Q6JBY9	416
P78329	520
Q9H8M1	238
Q86Z20	511
Q96F63	343
Q6ZUT6	534
A6NKD9	419
O15467	120
Q8IWF9	413
Q86UT8	332
Q9H6F5	360
A6NI79	296
Q8IV32	467
Q8TD31	782
Q86WR0	208
P86790	482
D6RIA3	1793
Q6W349	94
Q86Y33	519
Q96LM5	186
Q504U0	113
P28906	385
P33681	288
P11049	281
A0A0K2S4Q6	201
Q9Y5K6	639
Q00535	292
Q8N9R6	151
P49918	316
P42771	156
Q8NAS9	161
Q8TEP8	2537
O14519	115
P40198	252
Q6ZU80	1094
Q5VT06	3117
Q14002	265
Q8IYX8	460
P09093	270
Q4KMG0	1287
Q92879	486
Q8N111	149
P0DPI3	272
Q9NYQ7	3312
Q71F23	418
Q9C0F1	390
Q9H7B7	122
O95873	294
Q99675	332
Q16690	384
Q16829	419
Q5RI15	118
Q6P387	395
A8MZG2	182
A6NNT2	1141
H3BN30	126
P51589	502
Q07973	514
Q6NT55	531
Q8TAV3	490
Q6ZWL3	525
Q5TCH4	519
Q16850	503
Q9P2I0	782
Q6PUV4	134
Q8WW18	174
A8MQB3	221
Q8N7U9	141
P04632	268
Q96MU5	243
A8MV24	154
Q96FQ7	95
Q7Z4B0	112
O95639	269
P26998	211
P29218	277
Q9BZV3	1241
Q8WYH8	240
P15529	392
Q9Y5U4	225
P01308	110
O15327	924
Q9BT40	448
Q6ZSG2	479
P49441	399
Q9NVM9	706
Q9H1K1	167
O60575	86
Q9NQ38	1064
Q1W4C9	94
P21439	1286
P00995	79
P20155	84
B1AKI9	464
A8MW99	385
Q5JSS6	88
A2RUB1	952
Q14D04	833
Q9ULR0	285
Q9UPT6	1336
Q92833	1246
Q6NYC1	403
P05412	331
P0C870	316
P17275	347
Q15053	99
Q9ULL0	1709
Q6UXG2	1013
Q6ZU52	694
O60303	1618
Q6ZVL6	1849
Q9HCM1	1747
Q5VZ46	1190
P13645	584
Q6NSI8	718
Q99456	494
Q2LD37	5005
P08727	400
P08779	473
P35900	424
Q04695	432
Q7Z3Z0	450
P05783	430
P04259	564
P48668	564
Q0VF49	1180
Q14CN4	511
P35908	639
Q7RTS7	529
P04264	644
P05787	483
Q8IZA0	1049
Q16819	746
Q16820	701
Q9BQA1	342
Q14696	234
O95568	372
Q9BUU2	404
Q86XA0	190
Q5JXM2	366
Q8N6Q8	603
Q8N6F8	245
Q96IZ6	378
Q6P1Q9	378
Q9H8H3	244
Q6UX53	244
Q00266	395
P31153	395
P15382	129
P48048	391
Q6ZWJ8	1568
Q96LU5	166
Q9GZP8	106
Q9UK53	422
Q3KP66	663
Q8NBZ0	244
Q9NXR8	418
Q9NX62	359
O15225	51
P09529	407
P55103	352
O95050	263
P58166	350
Q9NRR6	644
Q01101	510
Q96CB8	462
Q68E01	1043
Q96SY0	518
Q9NVH2	962
P49901	116
Q6DN12	878
Q92813	273
Q9NWR8	336
Q96AQ8	359
Q9UI95	211
Q8NFP4	955
P27987	946
Q96DU7	683
Q5I0G3	518
Q9UHH9	426
Q3MIP1	535
Q9C010	78
Q9Y2B9	76
Q8NFU5	416
Q9UI26	975
O94829	963
Q8TEX9	1081
O95373	1038
O15397	1037
Q96PQ5	205
P41236	205
Q9H8X2	491
Q8IWB1	547
P05154	406
Q9H2U2	334
Q15181	289
A6NCM1	818
Q6IPM2	695
Q8N6M8	205
Q8IXL9	164
P0C7M6	154
A8MTL0	148
Q86VS3	1027
A0A1B0GVH7	501
Q9H0B3	1180
Q9UPP2	1182
P46940	1657
Q86VI3	1631
B3KU38	563
Q8NA54	791
Q9Y616	596
P10914	325
P48200	963
Q9NZN1	696
Q9NP60	686
P35568	1242
Q9Y4H2	1338
Q00978	393
O15151	490
P58062	85
P0C7L1	97
Q5DT21	86
Q96A47	359
Q6UXK2	745
O14498	428
Q6H9L7	571
Q96CN7	298
P34913	555
P13378	290
P01772	117
P31268	230
O00219	553
P35453	343
Q96N76	676
A0A0C4DH38	117
A0A0B4J1U7	121
P01704	120
P09017	264
Q6ZQW0	420
P78552	427
A0A0C4DH33	117
Q9NZI8	577
Q9Y6M1	599
O00629	521
O00505	521
P20839	514
Q27J81	1249
P15260	489
P38484	337
Q96EZ8	462
Q5TA45	600
Q02078	507
O00255	615
Q92613	823
P15884	667
Q969R8	447
O95965	494
Q9BX67	310
P23458	1154
Q86YT9	394
Q9BR39	696
Q8WXH2	748
P38570	1179
P20701	1170
P17535	347
Q14667	2235
P05556	798
O15063	1070
A8MWY0	1029
Q8NCT3	520
Q5JYT7	1200
Q96PY0	264
P19012	456
P02538	564
Q3SY84	523
Q15323	416
Q5HYC2	2103
Q86Y46	540
Q7Z794	578
P08729	469
P50221	254
Q9Y2U2	307
Q96RP8	456
Q14721	858
Q9UIX4	513
Q6PIU1	500
Q9ULH0	1771
B2RXH2	506
P29375	1690
Q8N371	416
Q8N3J2	472
Q9NRN9	209
Q9H1A3	318
O00410	1097
Q96P70	1041
Q6NXS1	205
O14990	202
Q9Y573	584
Q9NWZ3	460
P14316	349
Q15306	451
Q13568	498
P78411	483
Q9BUE6	129
Q9P086	117
Q9UHV7	2174
Q9H944	212
Q13503	144
Q15528	200
Q9ULK4	1368
Q96G25	268
Q9NWA0	146
O14770	477
Q9Y316	297
Q9UKP3	347
O75564	556
Q96J02	903
Q5VZ66	844
Q9Y624	299
P57087	298
Q6NUN7	778
Q9H9V9	463
Q8TAC2	188
Q9Y6H6	103
Q9H2S1	579
Q9UQ05	1017
Q8NCM2	988
Q9H252	994
Q9NQC1	790
Q96AA8	810
Q9Y219	1238
Q8WYK2	163
O60674	1132
Q13387	824
Q96S16	264
Q96JJ6	628
Q9H910	190
Q92628	1395
Q5VV43	1072
Q86T90	577
Q9HCM3	1950
O94854	1291
Q9HCI6	787
Q9BY89	1806
Q9UPP5	1279
Q8N8K9	716
Q7Z3Y9	468
Q7Z3Y7	464
Q6A162	431
P35527	623
Q8IYS2	634
Q14532	448
Q01546	638
O95678	551
Q8N1N4	520
Q5XKE5	535
Q9BUN1	341
P12035	628
P19013	534
P50222	304
O95279	499
Q9Y257	313
Q8N5I3	272
P17658	529
Q719H9	257
Q8TAE7	436
Q96MP8	289
O43525	872
Q8NAX2	398
P17540	419
O60341	852
Q9H3R0	1056
Q8NHM5	1336
Q9UGL1	1544
P41229	1560
O15054	1643
Q9H825	291
Q9UJH8	293
P08581	1390
Q6ZN04	569
Q5SR56	506
P55081	439
Q8IWA4	741
Q9H019	292
Q96A46	364
Q13237	762
A0A0B4J1V0	119
Q92839	578
Q9Y4L1	999
P0DP07	118
A0A0C4DH43	119
Q6UXL0	311
P14151	372
P50213	366
Q8N1E2	194
O43837	385
O75874	414
P47928	161
Q9BTL4	223
P22304	550
P35475	653
P46695	156
Q9HBG6	1241
O95372	231
Q6UXB3	125
Q6UWN0	246
Q16666	785
P61626	148
P20042	333
P05198	315
P0DMQ5	153
P17181	557
Q6PI98	192
Q9H160	280
C9JVW0	142
Q9UNL4	249
Q9BTT4	135
A0JLT2	244
Q5VYS4	303
P26006	1051
Q9UKX5	1188
P18564	788
P23229	1130
Q9Y4A0	524
O14896	467
Q92985	503
Q02556	426
P78414	480
A6NK06	481
A1A4Y4	181
Q8WZA9	623
P78412	446
Q86U28	154
Q00987	491
Q9NU22	5596
Q6UWN8	80
P05161	165
Q96AZ6	181
P61371	349
P08183	1280
Q6IE38	97
Q8NDY4	140
Q96AB3	205
A4D126	451
P0C7V9	234
A6NDR6	274
A8K0S8	358
Q16626	185
Q9BV79	373
Q93074	2177
A0A087WXM9	373
Q8N635	442
Q99687	375
Q14680	651
Q9BV36	600
Q6IE81	842
P78504	1218
Q15652	2540
Q13797	1035
Q13349	1161
Q9UK76	154
P11215	1152
P06756	1048
Q14695	138
A6ND01	250
Q6NV74	962
Q9ULG3	409
P31271	388
A0A075B6R2	117
A0A0C4DH41	118
O95998	194
Q5SRR4	150
B1ANH7	110
A0A0A0MS14	117
O94772	140
Q17RY6	165
Q9UMF0	924
P54105	237
Q9HBG7	655
Q9Y2F5	2266
Q659A1	982
Q14197	206
P14735	1019
Q02535	119
P0DP58	116
Q13907	227
Q9BXS1	227
P46199	727
O00425	579
Q9NV31	184
P48551	515
Q9ULG1	1556
Q96T92	566
P51460	131
Q14641	139
Q9BUT9	160
Q9NV88	658
Q96HW7	963
Q6P9B9	1019
Q9ULD6	942
Q9Y283	1065
Q86YW9	2145
Q9Y6D9	718
Q13257	205
Q15051	598
Q4KMZ1	466
A8MYZ5	107
Q1A5X6	159
Q8N0W5	287
Q6DN90	963
Q5JU85	1488
Q13576	1575
Q9Y5U9	82
P51617	712
O43187	625
Q1MX18	579
P14616	1297
P06213	1382
Q9Y5Q6	135
Q9Y581	213
Q9H0H0	1204
Q8N201	2190
P07476	585
Q6DN14	999
Q9ULC4	181
P49895	249
P55073	304
Q8NE86	351
Q71F56	2210
Q14653	427
Q9BZI1	471
O14654	1257
P78415	501
P78413	519
Q8TC05	714
Q03112	1230
P51608	486
Q9NVC6	651
Q9BUE0	208
Q15648	1581
O00470	390
Q9GZV7	340
Q9UPZ3	1129
Q86YV9	775
P08238	724
P0DMV9	641
Q6YN16	418
P48723	471
A0A0B4J1V2	119
P01780	117
P01762	117
P14653	301
P0DP02	117
P31276	330
Q13651	578
Q9UBH0	155
Q2TAA2	248
Q9H9L3	353
O95867	125
O95868	133
Q7Z5L9	587
Q8NDH6	482
P24593	272
O60449	1722
P20810	708
O60609	400
Q9GZZ7	299
P52306	607
Q8TF65	315
Q9NWU2	228
P01568	189
P01569	189
P01567	189
P01574	187
Q92990	594
Q8IU54	200
Q8IZI9	196
K9M1U5	179
Q5T764	474
Q9Y547	144
Q8IVU1	814
P0DOX3	512
P08069	1367
Q6B9Z1	124
Q86VF2	1251
P01880	384
P01591	159
P0CF74	106
P15814	213
P15104	373
P0DOX6	576
Q8N9C0	903
A1L1A6	192
Q8N6C5	1336
O75054	1194
Q9NSI5	407
P47871	477
P24394	825
P05112	153
P01275	180
O95800	540
Q9NYM4	423
Q13322	594
Q9GZN0	384
P10144	247
Q7Z6J2	395
A4D1Z8	144
P40197	560
Q9UMX6	200
Q8N442	669
Q9UBP9	304
A0A096LPI5	108
P54840	703
P07305	194
P16402	221
P16401	226
P0CL80	117
A6NER3	117
Q8TF64	312
A8MZA4	724
Q96MS3	346
O60573	245
Q9GZV4	153
P10070	1586
P48060	266
Q8NBF1	620
Q6UXB1	125
P0DOX5	449
P01859	326
P0DOX7	214
P0DOX8	216
O76003	335
Q9UHA7	158
Q9NZH7	164
P35754	106
P26951	378
Q49A17	601
Q01344	420
P40189	918
P14672	509
P16871	459
P10145	99
P15248	144
Q86SU0	546
Q71H61	639
Q9H0C8	392
Q8TDV2	347
Q86SP6	731
Q5VW38	600
Q7Z3F1	870
Q5UAW9	335
Q9UNW8	380
Q5T848	1215
Q8IZ08	494
Q6DWJ6	353
Q9UJ42	338
P51810	404
Q96CH1	333
Q92945	711
Q96IG2	436
P07954	510
Q14697	944
Q75VX8	874
O43903	313
P15976	413
O60755	368
Q9UK08	70
P32455	592
Q96PP9	640
Q16445	453
Q9P2W3	67
P14867	456
P47870	512
Q8IWJ2	1684
A6NCL1	334
Q9NS71	199
Q86XP6	184
Q9GZX6	179
Q13007	206
Q9H293	177
Q14213	229
P23415	457
Q9NZH8	169
Q9NZD2	209
P08887	468
P02729	8
Q01113	521
P30740	379
Q13418	452
Q01638	556
Q9HB29	575
Q8NGU9	434
Q9NPR9	543
Q8TDV5	335
Q6UXX5	1313
Q9BY21	358
P81274	684
Q9Y4H4	160
Q6UWM5	242
A6NFK2	248
Q3V6T2	1871
Q9HCN6	339
Q9NZI5	618
P43250	576
P41594	1212
P35637	526
Q6PCT2	694
Q9YNA8	666
A0A0B4J2D5	268
A8MPY1	467
P52951	348
P63215	75
P07093	398
Q5VTD9	330
O75420	1035
Q9H936	323
Q8N2G8	530
Q6UXV0	394
P30047	84
Q9UG22	337
Q5YKI7	109
Q8N7Z2	668
Q8TEQ6	1508
Q5DX21	431
Q16775	308
A6NK44	160
Q14623	411
Q8IYA8	594
Q6NXR0	463
P25963	317
Q9UKT9	509
P20809	199
P29459	219
P29460	328
P40933	162
Q16552	155
Q14116	193
Q9UHD0	177
Q9NPH3	570
P01583	271
Q14410	553
Q6ZS86	529
P01584	269
Q8WWZ1	152
P14778	569
P18510	177
Q9NYY1	176
Q9HBE5	538
Q9NPH9	171
P01589	272
P32189	559
P31785	369
P55040	296
Q9UJY4	613
P10912	638
Q9NXC2	390
Q6K0P9	492
A6NMD0	228
A6NNB3	132
P05015	189
P05013	189
P32881	189
Q8WWB7	406
P01579	166
Q8IZJ0	200
O00458	451
Q9NQC8	304
Q8WYA0	676
P0DOX2	455
P05019	195
P01344	180
Q9H665	355
A6NGN9	336
P59796	221
A8MXD5	290
P20718	246
P34947	590
P39086	918
P07203	203
Q7LDG7	609
Q8TAA5	225
Q6ZRS4	1044
Q15811	1721
Q9BQ67	446
A4D1B5	854
Q9NRJ2	163
Q9HBQ8	144
Q92847	366
Q68CQ7	371
Q9NXP7	522
Q9Y2X7	761
Q6IB77	296
P13232	177
Q12905	390
Q12906	894
O43555	120
Q3T8J9	2241
Q9Y3E0	138
Q8TDV0	419
Q8TDT2	470
Q96P66	508
Q6NV75	609
Q8NFN8	814
Q6UWK7	81
Q7Z602	305
Q7Z601	462
Q8N6U8	529
Q16538	588
P19827	911
P19823	946
Q06033	890
Q14624	930
Q9BZJ6	419
P46095	362
Q08881	620
Q96P67	336
Q8WWA0	313
Q8TC17	118
Q9HCC8	539
Q9H3K2	345
P36268	569
O14893	280
Q8ND71	665
P0DJR0	217
Q8WXD5	167
Q9NWZ8	242
Q53G44	452
Q86VQ1	547
A6NJ69	53
P0DOY2	106
Q93033	1021
O95976	241
P23416	452
Q6EBC2	164
Q5JXX5	417
Q6ZMJ4	242
O94925	669
A6NH11	291
Q8IUC8	556
Q7Z3D6	616
Q96FL9	552
P14314	528
P05231	212
Q96P69	363
Q6IC98	578
Q86YR5	675
O75791	330
P12544	262
Q14451	532
P48058	902
Q9H3H5	408
O43424	1007
Q14832	879
O95267	797
Q6ISB3	625
O15303	877
P0CAP2	368
Q13003	919
O00222	908
Q16099	956
Q9HAV7	217
Q16478	980
P38646	679
Q14571	2701
Q4G1C9	344
Q12849	480
Q5TC63	336
Q9NZM3	1697
Q9UKJ3	1502
P49863	264
Q14416	872
Q8TE85	626
P42261	906
Q7Z2K8	1008
P07492	148
A8MUP6	293
P26440	426
O15499	205
P56915	257
O60443	496
Q9BYG8	508
P57764	484
Q5VZ72	239
Q1ZYL8	232
Q2KHT4	349
P48507	274
P48506	637
Q7RTV2	222
Q9H4S2	264
P46439	218
Q86UP8	949
Q9BX10	602
Q96M32	723
Q9BVM4	153
Q3B7J2	385
Q6P531	493
Q7L5D6	327
Q8NHV1	300
P14136	432
O75496	209
Q9NU53	330
Q9Y223	722
Q9NS18	164
O75311	464
Q86SR1	603
Q9UI32	602
Q8IXK2	581
Q8N3T1	639
Q7Z4T8	443
Q6IS24	598
P05113	134
Q13227	327
O15544	149
P18283	190
Q96SL4	187
Q9NQS5	396
Q8TED1	209
Q4V328	841
Q5T3I0	446
Q8N954	285
A4D2P6	1211
P42263	894
Q8IUY3	354
Q9ULK0	1009
P32298	578
Q8WTQ7	553
Q9UBQ7	328
P09341	107
P28290	1259
Q13572	414
Q14643	2758
Q14573	2671
P30550	384
Q5JQS6	135
Q96ST2	819
Q8TAX9	411
P78417	241
P48637	474
Q9H4Y5	243
Q9P0R6	139
P78347	998
P63211	74
H0YM25	810
P36269	586
Q5JRK9	111
Q8IVV7	300
P09681	153
P0CG01	181
Q14240	407
Q04637	1599
O43432	1585
P28676	217
Q13002	908
P42262	883
P28799	593
Q13255	1194
P0CG30	244
Q969Y2	492
Q8N3Z3	284
Q16661	112
P43080	201
P51858	240
Q7Z4V5	671
Q9ULT8	2610
Q76N89	1606
Q9P2P5	1572
Q6AI08	1181
Q9ULI3	1381
Q9NRZ9	838
Q9Y5Z4	205
P22557	587
Q14CZ8	416
Q8NG08	1087
Q8IYT4	538
Q96I82	304
O75600	419
Q96EK5	621
Q9NYR9	191
Q86V97	674
Q8WVZ9	684
P08397	361
Q8N752	337
P48729	337
P48730	415
P49674	416
Q9HCP0	422
P78368	415
Q9Y6M4	447
Q16322	511
Q14722	419
Q14012	370
Q8IU85	385
Q96NX5	476
P10746	265
Q693B1	232
Q68DU8	428
Q7Z5Y7	419
Q9NZI2	227
Q9NS61	270
P78508	379
Q14654	390
Q9Y691	235
Q9NPA1	279
P22830	423
Q02575	133
Q9Y5R4	338
P02790	462
P81172	84
Q8WWU7	325
O43736	263
Q9Y287	266
Q9NQX7	267
Q9H772	168
P49840	483
O00178	669
Q9H1H1	148
P11169	496
Q9BYW1	496
Q9UIJ7	227
P27144	223
P49915	693
Q9UBK5	93
O95251	611
Q8IV16	184
Q9H0R4	259
Q5TGJ6	251
Q9UBN7	1215
Q8WUI4	952
Q5T447	861
Q9UKV0	1011
A2RTY3	570
Q9NRV9	189
A6NFD8	242
P13196	640
Q9BW62	490
Q13554	666
Q13557	499
Q13555	558
Q8N5Z5	321
Q6PI47	426
Q09470	495
P22001	575
P05546	499
Q9UBP5	337
C9JL84	531
A0A1B0GV03	622
Q6Y7W6	1299
Q6W3E5	623
P13284	250
Q9NUV9	329
P57678	1058
Q8N9W4	909
A6NEF3	574
Q86UU5	652
Q13099	833
P27352	417
Q6UW32	110
Q6UWQ7	119
P01876	353
P01877	340
P01860	377
P01871	453
P0CG04	106
Q96ID5	467
Q9HC38	313
P43220	463
O95838	553
Q9H4A5	285
P02724	150
P06028	91
Q15653	356
Q8NI38	313
Q13422	519
Q9UKS7	526
P04921	128
Q9H2S9	585
Q9H5V7	419
P22301	178
P15421	78
P35225	146
Q14005	1332
Q9UHF5	180
Q9P0M4	197
Q8TAD2	202
Q96PD4	163
Q13478	541
Q14409	553
P27930	398
Q9HBE4	155
Q9NPF7	189
Q5VWK5	629
Q8NEV9	243
P14784	551
P60568	153
Q86SX6	157
Q8NI17	732
P24001	234
O95760	270
P48167	497
Q9NZH6	218
P32927	897
P08700	152
Q6UX52	265
Q8NCW6	608
Q8N428	558
Q6P9A2	607
Q9NW75	528
Q96I76	525
Q14449	540
Q9C091	1923
P62993	217
Q9BY32	194
Q4ZG55	1949
Q9C0E4	1043
Q96HH9	432
O60565	184
P09210	222
Q16772	222
P0CG29	244
P09211	210
Q92896	1179
Q9UHL9	959
P30711	240
Q6EKJ0	949
Q8NBJ5	622
Q9NYZ3	720
O43824	516
Q5TCS8	1911
Q9Y2T3	454
Q58FF7	597
O60243	411
Q6Y1H2	254
Q5JVS0	413
P14317	486
Q8WYB5	2073
Q969S8	669
Q9UBI9	543
Q92769	488
Q9BY41	377
Q5U5R9	776
P42694	1942
Q8TDG4	1101
A8MVW5	462
A0A087WTH5	132
Q9P0J7	381
P26927	711
Q9UBP8	84
P21266	225
Q03013	218
P11166	492
P25092	1073
O95843	209
Q96CX2	325
Q9BQ13	255
P16389	499
P14210	728
Q86Z02	1210
Q5VTY9	493
P54198	1017
Q9Y2Q3	226
Q8IYK4	626
Q5T4B2	595
P00568	194
Q8TDB8	520
Q4AE62	458
P11168	524
Q8WW33	167
O95528	541
Q9NRM0	540
Q9Y6K8	562
Q96MA6	479
Q8TDS4	363
Q99714	261
O60741	890
Q16773	422
Q92794	2004
P36551	454
Q16566	473
Q9Y5J3	304
Q14526	733
A8MV81	97
Q4VC39	106
Q68CP4	663
P60008	231
Q9NWT6	349
O75146	1068
Q6PIL6	250
Q14500	433
O60928	360
Q9UNX9	436
Q99712	375
Q9NPI9	418
B7U540	433
Q12791	1236
Q16558	191
Q86W47	210
Q5T8I9	393
O94992	359
Q9XRX5	114
O14964	777
Q9BQA5	517
Q53FT3	197
Q9BX68	163
Q96DT0	336
P05162	132
Q96QV1	700
Q8NE63	616
P47929	136
O00182	355
Q3ZCW2	172
P06865	529
Q9BW72	106
P49773	126
P13747	358
P30511	346
P17693	338
P01893	362
P41235	474
O97980	41
S4R3Y5	24
P0DMP1	27
P20823	631
Q96ED9	719
P32754	393
P00739	348
Q96SI1	283
Q17RG1	926
Q4G0X4	260
P04233	296
Q9NQ87	328
P07686	556
Q9UM44	414
Q9P298	99
Q04756	655
Q9H2X6	1198
Q3B8N2	356
P15515	57
Q9NQE9	182
P15516	51
Q92619	1136
A2RU54	273
Q7L5L3	318
Q99684	422
O95749	300
P0CL81	117
A6NDE8	117
P0CL82	117
Q9H3C7	697
Q5VSY0	366
Q8IW92	636
P60842	406
Q02643	423
Q9BX51	225
Q14390	218
Q53GS7	698
P01857	330
P01861	327
A0M8Q6	106
Q86UX2	942
P51124	257
P60893	370
O75715	221
A0A1W2PR19	241
P08263	222
Q9Y3D8	172
A0PJZ3	443
Q96GX5	879
P13807	737
P20671	130
Q6FI13	130
Q99878	128
Q16777	129
Q7L7L0	130
P0C5Z0	115
O75367	372
P0C0S5	128
P62807	126
Q16778	126
Q5QNW6	126
P06899	126
O60814	126
P23527	126
P57053	126
Q71DI3	136
Q16695	136
P84243	136
Q6PII5	290
O43593	1189
Q9UJM8	370
Q96D42	359
Q99871	368
Q9BT25	410
P09105	142
P69905	142
Q13588	217
Q96QA5	445
Q6PHW0	289
Q14687	1217
Q8IYV9	350
Q6UXV1	221
Q68EN5	471
P49841	420
Q8NEC7	633
P28161	218
Q86UQ5	136
A4D1E9	387
P22732	501
Q8TD20	617
Q9NY64	477
Q02846	1103
Q96NT3	240
Q3ZCU0	254
Q4G148	440
Q9H116	711
Q02539	215
P16403	213
P10412	219
Q75WM6	255
Q4G0G2	97
Q53T59	392
Q96QV6	131
P04908	130
Q93077	130
Q96KK5	128
Q8IUE6	130
P16104	143
Q96A08	127
Q6DN03	193
Q6DRA6	164
P58876	126
Q93079	126
Q8N257	126
Q99879	126
O75330	724
Q86YZ3	2850
P0CJ71	28
Q9UBD0	423
A0A1B0GWH4	333
Q96LI6	401
Q96JZ2	352
P01782	118
P31270	313
P0DP03	117
P31249	432
Q96D96	273
A0A075B6K4	115
Q86Y78	171
Q6UX82	237
Q5VWZ2	237
O43325	122
P41091	472
Q16644	382
Q8IW41	473
Q16655	118
Q5VT66	337
Q969Z3	335
Q9UEW3	520
P29966	332
Q15691	268
Q15555	327
Q9UPY8	281
Q9Y4F3	1742
Q8TCQ1	289
Q9P0N8	246
Q86UD3	253
Q9P2E8	410
Q9NX47	278
O60337	910
Q9H992	704
Q5T0T0	291
Q86YJ5	346
Q8NA82	808
A6NNE9	402
Q9P0L2	795
Q7KZI7	788
P27448	753
Q96L34	752
P35410	378
P48740	699
O00187	686
Q9Y2H9	1570
Q6P0Q8	1798
O60307	1309
O15021	2623
Q6ZN01	415
Q96EH3	234
P04201	325
P51948	309
Q9NZL9	334
P42679	507
Q13394	359
Q9Y586	359
A0A087WSY4	118
P06331	123
P01824	125
Q5T013	277
P38567	509
Q96M11	299
P14902	403
A6NMX2	242
Q14642	412
A0A0C4DH31	117
Q5SQ64	297
Q05084	483
Q16553	131
P05155	500
P16109	830
Q14602	36
P51553	393
O75608	230
Q8N2G4	141
O14602	144
O95274	346
Q6UWN5	251
Q96RY7	1462
Q9NU23	88
Q4G0Z9	681
A6NMK8	535
Q15013	274
Q14676	2089
A0A1B0GVS7	189
Q9P1T7	246
Q99750	246
P23677	461
Q7Z553	956
Q92551	441
Q96PC2	410
Q6GPH6	555
P61925	76
P0CJ77	24
P0CJ75	24
P04196	525
Q9HDD0	168
O14792	307
O95757	839
Q8N112	164
P33241	339
P09629	217
P20719	270
P28356	352
P49639	335
Q9P127	313
Q12891	473
P01701	117
Q8NFR9	667
P01715	115
Q969J5	263
Q7Z6Z7	4374
Q8IU81	584
P01743	117
Q8NFM7	739
P50579	478
Q5VVH5	260
P27816	1152
Q96JE9	813
Q14244	749
Q49MG5	647
P49137	400
A0A0B4J1X8	118
Q12794	435
A0A075B6Q5	118
Q4G0P3	5121
P01700	117
P01825	116
P07099	455
P01706	119
Q8NAC3	791
